Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.1252,203.8600,0.0004,0.0049,NaN
2.0000,0.1926,199.9400,0.0010,0.0050,NaN
3.0000,0.2566,199.9400,0.0014,0.0050,NaN
4.0000,0.3223,199.9400,0.0021,0.0050,NaN
5.0000,0.3887,196.6000,0.0026,0.0051,NaN
6.0000,0.4627,196.6000,0.0031,0.0051,NaN
7.0000,0.5294,196.6000,0.0033,0.0051,NaN
8.0000,0.5927,195.5950,0.0034,0.0051,NaN
9.0000,0.6444,195.5950,0.0034,0.0051,NaN
10.0000,0.6962,184.8700,0.0037,0.0054,NaN
11.0000,0.7495,183.6600,0.0037,0.0054,NaN
12.0000,0.8012,182.7150,0.0043,0.0054,NaN
13.0000,0.8532,182.4900,0.0043,0.0054,NaN
14.0000,0.9051,182.4900,0.0041,0.0054,NaN
15.0000,0.9562,177.4700,0.0044,0.0056,NaN
16.0000,1.0074,170.6500,0.0042,0.0058,NaN
17.0000,1.0590,170.6500,0.0046,0.0058,NaN
18.0000,1.1102,167.7850,0.0047,0.0059,NaN
19.0000,1.1637,162.9550,0.0046,0.0061,NaN
20.0000,1.2221,162.9550,0.0047,0.0061,NaN
21.0000,1.2795,162.9550,0.0052,0.0061,NaN
22.0000,1.3367,162.9550,0.0049,0.0061,NaN
23.0000,1.3912,162.9550,0.0054,0.0061,NaN
24.0000,1.4522,162.9550,0.0053,0.0061,NaN
25.0000,1.5099,162.9550,0.0053,0.0061,NaN
26.0000,1.5651,160.2150,0.0057,0.0062,NaN
27.0000,1.6172,157.9950,0.0056,0.0063,NaN
28.0000,1.6683,157.9950,0.0058,0.0063,NaN
29.0000,1.7197,157.9950,0.0058,0.0063,NaN
30.0000,1.7709,157.9950,0.0055,0.0063,NaN
31.0000,1.8314,157.9950,0.0058,0.0063,NaN
32.0000,1.8824,157.9950,0.0055,0.0063,NaN
33.0000,1.9338,157.9950,0.0056,0.0063,NaN
34.0000,1.9856,157.5900,0.0056,0.0063,NaN
35.0000,2.0371,157.5900,0.0058,0.0063,NaN
36.0000,2.0889,157.5900,0.0058,0.0063,NaN
37.0000,2.1406,157.3750,0.0057,0.0063,NaN
38.0000,2.1926,157.3750,0.0060,0.0063,NaN
39.0000,2.2441,157.3750,0.0060,0.0063,NaN
