Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.1096,212.5150,0.0002,0.0047,NaN
2.0000,0.1690,202.6150,0.0009,0.0049,NaN
3.0000,0.2282,202.6150,0.0017,0.0049,NaN
4.0000,0.2807,202.6150,0.0023,0.0049,NaN
5.0000,0.3343,202.6150,0.0030,0.0049,NaN
6.0000,0.3871,202.1850,0.0033,0.0049,NaN
7.0000,0.4421,202.1850,0.0031,0.0049,NaN
8.0000,0.5033,195.9750,0.0034,0.0051,NaN
9.0000,0.5562,189.0900,0.0032,0.0053,NaN
10.0000,0.6083,189.0900,0.0033,0.0053,NaN
11.0000,0.6604,188.6100,0.0033,0.0053,NaN
12.0000,0.7126,188.6100,0.0033,0.0053,NaN
13.0000,0.7640,188.6100,0.0035,0.0053,NaN
14.0000,0.8157,183.6800,0.0034,0.0054,NaN
15.0000,0.8679,178.9450,0.0033,0.0056,NaN
16.0000,0.9235,178.4050,0.0032,0.0056,NaN
17.0000,0.9790,178.4050,0.0034,0.0056,NaN
18.0000,1.0368,178.4050,0.0034,0.0056,NaN
19.0000,1.0892,178.4050,0.0035,0.0056,NaN
20.0000,1.1407,178.4050,0.0036,0.0056,NaN
21.0000,1.1925,178.4050,0.0035,0.0056,NaN
22.0000,1.2442,178.4050,0.0035,0.0056,NaN
23.0000,1.2960,178.4050,0.0036,0.0056,NaN
24.0000,1.3479,178.4050,0.0036,0.0056,NaN
25.0000,1.3997,178.4050,0.0037,0.0056,NaN
26.0000,1.4518,178.4050,0.0038,0.0056,NaN
27.0000,1.5037,176.2600,0.0041,0.0056,NaN
28.0000,1.5555,173.3500,0.0044,0.0057,NaN
29.0000,1.6075,173.3500,0.0045,0.0057,NaN
30.0000,1.6597,173.3500,0.0042,0.0057,NaN
31.0000,1.7121,173.3500,0.0044,0.0057,NaN
32.0000,1.7637,173.3500,0.0046,0.0057,NaN
33.0000,1.8162,173.3500,0.0046,0.0057,NaN
34.0000,1.8741,173.3500,0.0046,0.0057,NaN
35.0000,1.9321,173.3500,0.0049,0.0057,NaN
36.0000,1.9849,172.3400,0.0047,0.0058,NaN
37.0000,2.0369,172.3400,0.0047,0.0058,NaN
38.0000,2.0887,170.8250,0.0049,0.0058,NaN
39.0000,2.1408,170.7950,0.0052,0.0058,NaN
40.0000,2.1921,168.0950,0.0053,0.0059,NaN
41.0000,2.2457,168.0950,0.0049,0.0059,NaN
42.0000,2.2976,168.0950,0.0053,0.0059,NaN
43.0000,2.3493,168.0950,0.0053,0.0059,NaN
44.0000,2.4013,160.4850,0.0050,0.0062,NaN
45.0000,2.4533,160.4850,0.0052,0.0062,NaN
46.0000,2.5049,160.4850,0.0050,0.0062,NaN
47.0000,2.5584,160.4850,0.0050,0.0062,NaN
48.0000,2.6141,160.4850,0.0050,0.0062,NaN
