Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.1003,218.8100,0.0003,0.0045,NaN
2.0000,0.1533,190.8100,0.0008,0.0052,NaN
3.0000,0.2086,184.0250,0.0013,0.0054,NaN
4.0000,0.2644,184.0250,0.0019,0.0054,NaN
5.0000,0.3167,184.0250,0.0026,0.0054,NaN
6.0000,0.3688,184.0250,0.0034,0.0054,NaN
7.0000,0.4208,184.0250,0.0037,0.0054,NaN
8.0000,0.4726,184.0250,0.0037,0.0054,NaN
9.0000,0.5253,184.0200,0.0038,0.0054,NaN
10.0000,0.5775,184.0200,0.0036,0.0054,NaN
11.0000,0.6304,178.6450,0.0039,0.0056,NaN
12.0000,0.6862,178.6450,0.0038,0.0056,NaN
13.0000,0.7407,178.3300,0.0038,0.0056,NaN
14.0000,0.7927,165.1600,0.0038,0.0060,NaN
15.0000,0.8440,165.1600,0.0039,0.0060,NaN
16.0000,0.8951,165.1600,0.0040,0.0060,NaN
17.0000,0.9466,165.1600,0.0039,0.0060,NaN
18.0000,0.9983,165.1600,0.0041,0.0060,NaN
19.0000,1.0498,165.1600,0.0042,0.0060,NaN
20.0000,1.1012,165.1600,0.0041,0.0060,NaN
21.0000,1.1526,165.1600,0.0042,0.0060,NaN
22.0000,1.2120,165.1600,0.0039,0.0060,NaN
23.0000,1.2638,165.1600,0.0041,0.0060,NaN
24.0000,1.3151,165.1600,0.0042,0.0060,NaN
25.0000,1.3673,165.1600,0.0041,0.0060,NaN
26.0000,1.4185,165.1600,0.0043,0.0060,NaN
27.0000,1.4697,165.1600,0.0042,0.0060,NaN
28.0000,1.5206,165.1600,0.0044,0.0060,NaN
29.0000,1.5713,165.1600,0.0047,0.0060,NaN
30.0000,1.6223,165.1600,0.0048,0.0060,NaN
31.0000,1.6732,165.1600,0.0047,0.0060,NaN
32.0000,1.7247,162.7300,0.0049,0.0061,NaN
33.0000,1.7760,162.7300,0.0048,0.0061,NaN
34.0000,1.8273,162.7300,0.0046,0.0061,NaN
35.0000,1.8785,162.7300,0.0049,0.0061,NaN
36.0000,1.9297,161.1150,0.0053,0.0062,NaN
37.0000,1.9809,161.1150,0.0055,0.0062,NaN
38.0000,2.0322,161.1150,0.0055,0.0062,NaN
39.0000,2.0837,161.1150,0.0054,0.0062,NaN
40.0000,2.1343,161.1150,0.0050,0.0062,NaN
41.0000,2.1855,161.1150,0.0050,0.0062,NaN
42.0000,2.2404,161.1150,0.0050,0.0062,NaN
43.0000,2.2918,157.4550,0.0050,0.0063,NaN
44.0000,2.3439,157.4550,0.0052,0.0063,NaN
45.0000,2.3974,157.4550,0.0054,0.0063,NaN
46.0000,2.4483,157.4550,0.0056,0.0063,NaN
47.0000,2.4989,157.4550,0.0055,0.0063,NaN
48.0000,2.5502,157.4550,0.0056,0.0063,NaN
49.0000,2.6014,157.4550,0.0057,0.0063,NaN
50.0000,2.6524,156.4500,0.0058,0.0064,NaN
51.0000,2.7040,156.4500,0.0056,0.0064,NaN
52.0000,2.7560,155.7150,0.0055,0.0064,NaN
53.0000,2.8072,155.7150,0.0056,0.0064,NaN
54.0000,2.8581,155.7150,0.0057,0.0064,NaN
55.0000,2.9092,155.7150,0.0054,0.0064,NaN
56.0000,2.9604,155.7150,0.0053,0.0064,NaN
57.0000,3.0117,155.7150,0.0056,0.0064,NaN
58.0000,3.0629,155.7150,0.0054,0.0064,NaN
59.0000,3.1145,155.7150,0.0053,0.0064,NaN
60.0000,3.1655,155.7150,0.0055,0.0064,NaN
61.0000,3.2239,155.7150,0.0056,0.0064,NaN
62.0000,3.2792,155.7150,0.0060,0.0064,NaN
63.0000,3.3339,155.7150,0.0057,0.0064,NaN
64.0000,3.3885,155.7150,0.0059,0.0064,NaN
65.0000,3.4458,155.7150,0.0059,0.0064,NaN
66.0000,3.5035,155.7150,0.0061,0.0064,NaN
67.0000,3.5619,155.7150,0.0059,0.0064,NaN
68.0000,3.6200,155.7150,0.0060,0.0064,NaN
69.0000,3.6765,155.7150,0.0061,0.0064,NaN
70.0000,3.7330,155.7150,0.0061,0.0064,NaN
71.0000,3.7900,155.7150,0.0059,0.0064,NaN
72.0000,3.8474,155.7150,0.0060,0.0064,NaN
73.0000,3.9024,155.7150,0.0061,0.0064,NaN
74.0000,3.9571,155.7150,0.0060,0.0064,NaN
75.0000,4.0090,155.7150,0.0059,0.0064,NaN
76.0000,4.0601,155.7150,0.0061,0.0064,NaN
77.0000,4.1115,155.7150,0.0062,0.0064,NaN
78.0000,4.1623,155.7150,0.0059,0.0064,NaN
79.0000,4.2180,155.7150,0.0061,0.0064,NaN
80.0000,4.2688,155.7150,0.0061,0.0064,NaN
81.0000,4.3200,155.7150,0.0059,0.0064,NaN
82.0000,4.3713,155.7150,0.0062,0.0064,NaN
83.0000,4.4229,153.7150,0.0060,0.0065,NaN
84.0000,4.4743,153.7150,0.0063,0.0065,NaN
85.0000,4.5250,153.7150,0.0058,0.0065,NaN
86.0000,4.5758,153.7150,0.0059,0.0065,NaN
87.0000,4.6275,153.7150,0.0058,0.0065,NaN
88.0000,4.6787,153.7150,0.0062,0.0065,NaN
89.0000,4.7297,153.7150,0.0059,0.0065,NaN
90.0000,4.7805,153.7150,0.0060,0.0065,NaN
91.0000,4.8316,153.7150,0.0057,0.0065,NaN
92.0000,4.8831,153.7150,0.0057,0.0065,NaN
93.0000,4.9352,153.7150,0.0059,0.0065,NaN
94.0000,4.9885,153.6350,0.0061,0.0065,NaN
95.0000,5.0404,153.6350,0.0059,0.0065,NaN
96.0000,5.0926,153.6350,0.0062,0.0065,NaN
97.0000,5.1439,153.6350,0.0060,0.0065,NaN
98.0000,5.1993,153.6350,0.0061,0.0065,NaN
99.0000,5.2501,153.6350,0.0061,0.0065,NaN
100.0000,5.3012,153.6350,0.0060,0.0065,NaN
101.0000,5.3538,153.6350,0.0055,0.0065,NaN
102.0000,5.4050,153.6350,0.0060,0.0065,NaN
103.0000,5.4561,153.6350,0.0060,0.0065,NaN
104.0000,5.5078,153.6350,0.0059,0.0065,NaN
105.0000,5.5589,153.6350,0.0060,0.0065,NaN
106.0000,5.6106,153.6350,0.0061,0.0065,NaN
107.0000,5.6617,153.6350,0.0060,0.0065,NaN
108.0000,5.7133,153.6350,0.0060,0.0065,NaN
109.0000,5.7649,153.6350,0.0060,0.0065,NaN
110.0000,5.8161,153.2050,0.0064,0.0065,NaN
111.0000,5.8676,153.2050,0.0055,0.0065,NaN
112.0000,5.9194,153.2050,0.0061,0.0065,NaN
113.0000,5.9707,153.2050,0.0060,0.0065,NaN
