Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.1102,268.3850,0.0001,0.0037,NaN
2.0000,0.1704,195.4350,0.0006,0.0051,NaN
3.0000,0.2265,195.4350,0.0014,0.0051,NaN
4.0000,0.2793,195.4350,0.0020,0.0051,NaN
5.0000,0.3315,195.4350,0.0026,0.0051,NaN
6.0000,0.3840,183.0750,0.0029,0.0054,NaN
7.0000,0.4361,183.0750,0.0032,0.0054,NaN
8.0000,0.4882,183.0750,0.0033,0.0054,NaN
9.0000,0.5468,183.0750,0.0035,0.0054,NaN
10.0000,0.5994,183.0750,0.0038,0.0054,NaN
11.0000,0.6517,183.0750,0.0039,0.0054,NaN
12.0000,0.7037,183.0750,0.0039,0.0054,NaN
13.0000,0.7725,183.0750,0.0038,0.0054,NaN
14.0000,0.8293,183.0750,0.0040,0.0054,NaN
15.0000,0.8850,183.0750,0.0041,0.0054,NaN
16.0000,0.9420,183.0750,0.0039,0.0054,NaN
17.0000,0.9987,183.0750,0.0044,0.0054,NaN
18.0000,1.0555,183.0750,0.0044,0.0054,NaN
19.0000,1.1091,183.0750,0.0042,0.0054,NaN
20.0000,1.1611,178.6800,0.0043,0.0056,NaN
21.0000,1.2133,178.6800,0.0041,0.0056,NaN
22.0000,1.2662,177.9700,0.0046,0.0056,NaN
23.0000,1.3188,177.8550,0.0048,0.0056,NaN
24.0000,1.3710,177.8550,0.0048,0.0056,NaN
25.0000,1.4234,177.2150,0.0047,0.0056,NaN
26.0000,1.4763,177.2150,0.0052,0.0056,NaN
27.0000,1.5280,177.2150,0.0051,0.0056,NaN
28.0000,1.5876,177.2150,0.0048,0.0056,NaN
29.0000,1.6404,176.3400,0.0051,0.0056,NaN
30.0000,1.6924,175.6900,0.0054,0.0057,NaN
31.0000,1.7444,175.6900,0.0052,0.0057,NaN
32.0000,1.7967,173.7150,0.0051,0.0057,NaN
33.0000,1.8486,173.7150,0.0054,0.0057,NaN
34.0000,1.9011,172.7950,0.0051,0.0058,NaN
35.0000,1.9535,172.7950,0.0054,0.0058,NaN
36.0000,2.0101,169.1100,0.0052,0.0059,NaN
37.0000,2.0665,169.1100,0.0052,0.0059,NaN
38.0000,2.1222,168.8450,0.0051,0.0059,NaN
39.0000,2.1754,168.8450,0.0051,0.0059,NaN
40.0000,2.2274,166.6950,0.0052,0.0060,NaN
41.0000,2.2797,166.6950,0.0054,0.0060,NaN
42.0000,2.3318,165.5400,0.0052,0.0060,NaN
43.0000,2.3907,165.2300,0.0051,0.0060,NaN
44.0000,2.4497,163.1400,0.0052,0.0061,NaN
45.0000,2.5077,163.1400,0.0054,0.0061,NaN
46.0000,2.5704,163.1400,0.0054,0.0061,NaN
47.0000,2.6241,163.1400,0.0053,0.0061,NaN
48.0000,2.6759,162.6100,0.0053,0.0061,NaN
49.0000,2.7281,162.6100,0.0052,0.0061,NaN
50.0000,2.7801,162.6100,0.0055,0.0061,NaN
51.0000,2.8321,162.6100,0.0056,0.0061,NaN
52.0000,2.8839,161.8400,0.0053,0.0061,NaN
53.0000,2.9358,161.8400,0.0052,0.0061,NaN
54.0000,2.9877,160.8250,0.0057,0.0062,NaN
55.0000,3.0443,160.8250,0.0057,0.0062,NaN
