Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.1002,210.4000,0.0001,0.0047,NaN
2.0000,0.1537,196.9100,0.0008,0.0051,NaN
3.0000,0.2058,196.9100,0.0015,0.0051,NaN
4.0000,0.2580,196.9100,0.0019,0.0051,NaN
5.0000,0.3101,196.9100,0.0024,0.0051,NaN
6.0000,0.3622,196.9100,0.0030,0.0051,NaN
7.0000,0.4136,196.9100,0.0028,0.0051,NaN
8.0000,0.4655,193.7600,0.0031,0.0051,NaN
9.0000,0.5220,193.7600,0.0036,0.0051,NaN
10.0000,0.5752,193.7600,0.0036,0.0051,NaN
11.0000,0.6349,193.7600,0.0037,0.0051,NaN
12.0000,0.6931,193.7600,0.0035,0.0051,NaN
13.0000,0.7511,193.7600,0.0036,0.0051,NaN
14.0000,0.8102,193.1450,0.0038,0.0052,NaN
15.0000,0.8674,193.1450,0.0038,0.0052,NaN
16.0000,0.9193,192.6600,0.0040,0.0052,NaN
17.0000,0.9715,192.6600,0.0040,0.0052,NaN
18.0000,1.0262,192.6600,0.0042,0.0052,NaN
19.0000,1.0843,192.6600,0.0041,0.0052,NaN
20.0000,1.1420,190.6150,0.0042,0.0052,NaN
21.0000,1.2007,188.6550,0.0042,0.0053,NaN
22.0000,1.2598,188.6550,0.0041,0.0053,NaN
23.0000,1.3183,180.5150,0.0045,0.0055,NaN
24.0000,1.3766,180.5150,0.0043,0.0055,NaN
25.0000,1.4348,180.5150,0.0045,0.0055,NaN
26.0000,1.4926,180.5150,0.0042,0.0055,NaN
27.0000,1.5514,180.5150,0.0044,0.0055,NaN
28.0000,1.6076,180.5150,0.0043,0.0055,NaN
29.0000,1.6597,180.5150,0.0045,0.0055,NaN
30.0000,1.7120,178.3600,0.0049,0.0056,NaN
31.0000,1.7635,178.3600,0.0049,0.0056,NaN
32.0000,1.8155,178.3600,0.0049,0.0056,NaN
33.0000,1.8671,178.3600,0.0048,0.0056,NaN
34.0000,1.9189,178.3600,0.0049,0.0056,NaN
35.0000,1.9702,178.3600,0.0050,0.0056,NaN
36.0000,2.0269,176.5700,0.0053,0.0056,NaN
37.0000,2.0858,166.9850,0.0054,0.0060,NaN
38.0000,2.1439,166.9850,0.0050,0.0060,NaN
39.0000,2.2025,166.9850,0.0052,0.0060,NaN
40.0000,2.2583,166.9850,0.0051,0.0060,NaN
41.0000,2.3160,166.9850,0.0050,0.0060,NaN
42.0000,2.3718,166.9850,0.0050,0.0060,NaN
43.0000,2.4296,166.9850,0.0047,0.0060,NaN
44.0000,2.4853,166.9850,0.0045,0.0060,NaN
45.0000,2.5443,165.1900,0.0047,0.0060,NaN
46.0000,2.5967,164.9900,0.0051,0.0060,NaN
47.0000,2.6541,164.9900,0.0051,0.0060,NaN
48.0000,2.7063,164.9900,0.0050,0.0060,NaN
49.0000,2.7587,163.1050,0.0054,0.0061,NaN
50.0000,2.8115,162.8150,0.0053,0.0061,NaN
51.0000,2.8642,158.5850,0.0054,0.0063,NaN
52.0000,2.9160,158.5850,0.0055,0.0063,NaN
53.0000,2.9680,158.5850,0.0057,0.0063,NaN
54.0000,3.0208,155.3150,0.0056,0.0064,NaN
55.0000,3.0730,155.3150,0.0053,0.0064,NaN
56.0000,3.1247,155.3150,0.0053,0.0064,NaN
