ConfigID,PopSize,MutRate,EliteCount,TestNum,Objective,MaxSP,Runtime
7.0000,50.0000,0.1000,15.0000,2.0000,145.7000,998.0000,30.0349
7.0000,50.0000,0.1000,15.0000,3.0000,147.4550,992.0000,30.0356
7.0000,50.0000,0.1000,15.0000,4.0000,145.7000,998.0000,30.0329
7.0000,50.0000,0.1000,15.0000,5.0000,143.4050,1000.0000,30.0346
7.0000,50.0000,0.1000,15.0000,6.0000,145.7150,980.0000,30.0324
7.0000,50.0000,0.1000,15.0000,7.0000,147.4000,998.0000,30.0294
7.0000,50.0000,0.1000,15.0000,8.0000,147.8950,990.0000,30.0307
7.0000,50.0000,0.1000,15.0000,9.0000,147.4850,992.0000,30.0356
7.0000,50.0000,0.1000,15.0000,10.0000,143.0850,998.0000,30.0334
8.0000,50.0000,0.1000,20.0000,1.0000,148.7350,996.0000,30.0336
8.0000,50.0000,0.1000,20.0000,2.0000,149.3300,996.0000,30.0296
8.0000,50.0000,0.1000,20.0000,3.0000,152.8000,1000.0000,30.0331
8.0000,50.0000,0.1000,20.0000,4.0000,144.8750,994.0000,30.0316
8.0000,50.0000,0.1000,20.0000,5.0000,152.8050,1000.0000,30.0318
8.0000,50.0000,0.1000,20.0000,6.0000,148.3850,998.0000,30.0341
8.0000,50.0000,0.1000,20.0000,7.0000,149.0800,991.0000,30.0322
8.0000,50.0000,0.1000,20.0000,8.0000,144.6950,1000.0000,30.0315
8.0000,50.0000,0.1000,20.0000,9.0000,147.1050,992.0000,30.0297
8.0000,50.0000,0.1000,20.0000,10.0000,148.8500,989.0000,30.0336
9.0000,50.0000,0.1500,5.0000,1.0000,144.6600,997.0000,30.0328
9.0000,50.0000,0.1500,5.0000,2.0000,143.4050,1000.0000,30.0332
9.0000,50.0000,0.1500,5.0000,3.0000,150.5000,1000.0000,30.0304
9.0000,50.0000,0.1500,5.0000,4.0000,148.8500,989.0000,30.0307
9.0000,50.0000,0.1500,5.0000,5.0000,147.1050,992.0000,30.0343
9.0000,50.0000,0.1500,5.0000,6.0000,152.9200,998.0000,30.0326
9.0000,50.0000,0.1500,5.0000,7.0000,152.0950,999.0000,30.0338
9.0000,50.0000,0.1500,5.0000,8.0000,147.8950,990.0000,30.0335
9.0000,50.0000,0.1500,5.0000,9.0000,144.2450,998.0000,30.0334
9.0000,50.0000,0.1500,5.0000,10.0000,143.4050,1000.0000,30.0348
10.0000,50.0000,0.1500,10.0000,1.0000,146.1750,990.0000,30.0341
10.0000,50.0000,0.1500,10.0000,2.0000,147.4950,998.0000,30.0382
10.0000,50.0000,0.1500,10.0000,3.0000,149.1550,989.0000,30.0319
10.0000,50.0000,0.1500,10.0000,4.0000,146.7500,997.0000,30.0350
10.0000,50.0000,0.1500,10.0000,5.0000,143.1600,998.0000,30.0348
10.0000,50.0000,0.1500,10.0000,6.0000,144.5700,1000.0000,30.0401
10.0000,50.0000,0.1500,10.0000,7.0000,144.4400,997.0000,30.0346
10.0000,50.0000,0.1500,10.0000,8.0000,147.1050,992.0000,30.0366
10.0000,50.0000,0.1500,10.0000,9.0000,146.4350,1000.0000,30.0392
10.0000,50.0000,0.1500,10.0000,10.0000,146.2250,998.0000,30.0333
11.0000,50.0000,0.1500,15.0000,1.0000,147.0550,992.0000,30.0344
11.0000,50.0000,0.1500,15.0000,2.0000,147.9300,1000.0000,30.0312
11.0000,50.0000,0.1500,15.0000,3.0000,145.4900,994.0000,30.0319
11.0000,50.0000,0.1500,15.0000,4.0000,143.2800,1000.0000,30.0285
11.0000,50.0000,0.1500,15.0000,5.0000,144.8100,998.0000,30.0287
11.0000,50.0000,0.1500,15.0000,6.0000,144.4400,997.0000,30.0389
11.0000,50.0000,0.1500,15.0000,7.0000,151.4050,996.0000,30.0343
11.0000,50.0000,0.1500,15.0000,8.0000,152.7900,997.0000,30.0358
11.0000,50.0000,0.1500,15.0000,9.0000,149.8950,996.0000,30.0347
11.0000,50.0000,0.1500,15.0000,10.0000,143.6350,998.0000,30.0329
12.0000,50.0000,0.1500,20.0000,1.0000,144.8750,994.0000,30.0316
12.0000,50.0000,0.1500,20.0000,2.0000,144.8750,994.0000,30.0326
12.0000,50.0000,0.1500,20.0000,3.0000,143.0850,998.0000,30.0347
12.0000,50.0000,0.1500,20.0000,4.0000,146.7500,997.0000,30.0352
12.0000,50.0000,0.1500,20.0000,5.0000,143.1600,998.0000,30.0326
12.0000,50.0000,0.1500,20.0000,6.0000,146.9100,992.0000,30.0324
12.0000,50.0000,0.1500,20.0000,7.0000,150.1400,994.0000,30.0319
12.0000,50.0000,0.1500,20.0000,8.0000,146.1850,998.0000,30.0334
12.0000,50.0000,0.1500,20.0000,9.0000,145.7000,998.0000,30.0341
12.0000,50.0000,0.1500,20.0000,10.0000,151.9000,976.0000,30.0289
13.0000,50.0000,0.2000,5.0000,1.0000,147.1050,992.0000,30.0371
13.0000,50.0000,0.2000,5.0000,2.0000,143.1600,998.0000,30.0317
13.0000,50.0000,0.2000,5.0000,3.0000,147.4400,991.0000,30.0317
13.0000,50.0000,0.2000,5.0000,4.0000,146.1200,990.0000,30.0366
13.0000,50.0000,0.2000,5.0000,5.0000,146.8650,998.0000,30.0353
13.0000,50.0000,0.2000,5.0000,6.0000,147.5450,997.0000,30.0433
13.0000,50.0000,0.2000,5.0000,7.0000,147.1750,992.0000,30.0346
13.0000,50.0000,0.2000,5.0000,8.0000,145.2550,994.0000,30.0354
13.0000,50.0000,0.2000,5.0000,9.0000,148.8500,989.0000,30.0323
13.0000,50.0000,0.2000,5.0000,10.0000,149.1550,989.0000,30.0322
14.0000,50.0000,0.2000,10.0000,1.0000,150.5000,1000.0000,30.0333
14.0000,50.0000,0.2000,10.0000,2.0000,150.7550,998.0000,30.0331
14.0000,50.0000,0.2000,10.0000,3.0000,143.1600,998.0000,30.0296
14.0000,50.0000,0.2000,10.0000,4.0000,149.4700,995.0000,30.0280
14.0000,50.0000,0.2000,10.0000,5.0000,148.3850,998.0000,30.0370
14.0000,50.0000,0.2000,10.0000,6.0000,147.4900,998.0000,30.0312
14.0000,50.0000,0.2000,10.0000,7.0000,146.2250,998.0000,30.0320
14.0000,50.0000,0.2000,10.0000,8.0000,145.4900,994.0000,30.0366
14.0000,50.0000,0.2000,10.0000,9.0000,143.1600,998.0000,30.0350
14.0000,50.0000,0.2000,10.0000,10.0000,148.8850,998.0000,30.0323
15.0000,50.0000,0.2000,15.0000,1.0000,147.9150,986.0000,30.0343
15.0000,50.0000,0.2000,15.0000,2.0000,150.5000,1000.0000,30.0309
15.0000,50.0000,0.2000,15.0000,3.0000,146.8650,998.0000,30.0314
15.0000,50.0000,0.2000,15.0000,4.0000,148.9850,980.0000,30.0333
15.0000,50.0000,0.2000,15.0000,5.0000,147.9150,986.0000,30.0321
15.0000,50.0000,0.2000,15.0000,6.0000,144.4900,997.0000,30.0335
15.0000,50.0000,0.2000,15.0000,7.0000,143.0850,998.0000,30.0327
15.0000,50.0000,0.2000,15.0000,8.0000,146.6550,998.0000,30.0387
15.0000,50.0000,0.2000,15.0000,9.0000,144.4400,997.0000,30.0325
15.0000,50.0000,0.2000,15.0000,10.0000,145.4900,994.0000,30.0317
16.0000,50.0000,0.2000,20.0000,1.0000,147.4850,992.0000,30.0366
16.0000,50.0000,0.2000,20.0000,2.0000,148.1950,999.0000,30.0315
16.0000,50.0000,0.2000,20.0000,3.0000,145.4450,997.0000,30.0297
16.0000,50.0000,0.2000,20.0000,4.0000,148.7350,996.0000,30.0329
16.0000,50.0000,0.2000,20.0000,5.0000,150.2650,992.0000,30.0319
16.0000,50.0000,0.2000,20.0000,6.0000,146.7500,997.0000,30.0319
16.0000,50.0000,0.2000,20.0000,7.0000,149.8950,996.0000,30.0342
16.0000,50.0000,0.2000,20.0000,8.0000,145.4450,997.0000,30.0306
16.0000,50.0000,0.2000,20.0000,9.0000,145.4550,980.0000,30.0364
16.0000,50.0000,0.2000,20.0000,10.0000,146.1900,980.0000,30.0327
17.0000,50.0000,0.2500,5.0000,1.0000,148.8850,998.0000,30.0339
17.0000,50.0000,0.2500,5.0000,2.0000,146.1950,998.0000,30.0294
17.0000,50.0000,0.2500,5.0000,3.0000,148.8500,989.0000,30.0357
17.0000,50.0000,0.2500,5.0000,4.0000,143.9000,1000.0000,30.0380
17.0000,50.0000,0.2500,5.0000,5.0000,147.1050,992.0000,30.0335
17.0000,50.0000,0.2500,5.0000,6.0000,147.4850,992.0000,30.0372
17.0000,50.0000,0.2500,5.0000,7.0000,144.4400,997.0000,30.0302
17.0000,50.0000,0.2500,5.0000,8.0000,143.0850,998.0000,30.0373
17.0000,50.0000,0.2500,5.0000,9.0000,144.8750,994.0000,30.0328
17.0000,50.0000,0.2500,5.0000,10.0000,147.6650,992.0000,30.0327
18.0000,50.0000,0.2500,10.0000,1.0000,146.4750,998.0000,30.0343
18.0000,50.0000,0.2500,10.0000,2.0000,150.0900,998.0000,30.0329
18.0000,50.0000,0.2500,10.0000,3.0000,143.0850,998.0000,30.0301
18.0000,50.0000,0.2500,10.0000,4.0000,143.0850,998.0000,30.0388
18.0000,50.0000,0.2500,10.0000,5.0000,149.5650,998.0000,30.0369
18.0000,50.0000,0.2500,10.0000,6.0000,147.1050,992.0000,30.0338
18.0000,50.0000,0.2500,10.0000,7.0000,150.7050,1000.0000,30.0324
18.0000,50.0000,0.2500,10.0000,8.0000,146.7550,998.0000,30.0305
18.0000,50.0000,0.2500,10.0000,9.0000,146.0900,998.0000,30.0310
18.0000,50.0000,0.2500,10.0000,10.0000,147.1050,992.0000,30.0311
19.0000,50.0000,0.2500,15.0000,1.0000,146.1300,998.0000,30.0396
19.0000,50.0000,0.2500,15.0000,2.0000,144.4900,997.0000,30.0304
19.0000,50.0000,0.2500,15.0000,3.0000,154.1800,990.0000,30.0335
19.0000,50.0000,0.2500,15.0000,4.0000,147.3000,997.0000,30.0344
19.0000,50.0000,0.2500,15.0000,5.0000,148.5900,998.0000,30.0312
19.0000,50.0000,0.2500,15.0000,6.0000,143.6350,998.0000,30.0346
19.0000,50.0000,0.2500,15.0000,7.0000,146.2250,998.0000,30.0322
19.0000,50.0000,0.2500,15.0000,8.0000,146.9300,998.0000,30.0359
19.0000,50.0000,0.2500,15.0000,9.0000,147.5550,992.0000,30.0332
19.0000,50.0000,0.2500,15.0000,10.0000,147.4300,997.0000,30.0361
20.0000,50.0000,0.2500,20.0000,1.0000,145.4900,994.0000,30.0376
20.0000,50.0000,0.2500,20.0000,2.0000,144.4400,997.0000,30.0325
20.0000,50.0000,0.2500,20.0000,3.0000,146.1750,990.0000,30.0351
20.0000,50.0000,0.2500,20.0000,4.0000,143.0850,998.0000,30.0375
20.0000,50.0000,0.2500,20.0000,5.0000,144.5700,1000.0000,30.0302
20.0000,50.0000,0.2500,20.0000,6.0000,152.8000,1000.0000,30.0357
20.0000,50.0000,0.2500,20.0000,7.0000,147.6000,992.0000,30.0372
20.0000,50.0000,0.2500,20.0000,8.0000,147.1750,992.0000,30.0353
20.0000,50.0000,0.2500,20.0000,9.0000,146.1700,998.0000,30.0369
20.0000,50.0000,0.2500,20.0000,10.0000,149.8950,996.0000,30.0369
21.0000,100.0000,0.0500,5.0000,1.0000,145.7000,998.0000,30.0324
21.0000,100.0000,0.0500,5.0000,2.0000,144.4400,997.0000,30.0290
21.0000,100.0000,0.0500,5.0000,3.0000,147.6650,992.0000,30.0376
21.0000,100.0000,0.0500,5.0000,4.0000,147.1750,992.0000,30.0402
21.0000,100.0000,0.0500,5.0000,5.0000,147.0550,992.0000,30.0340
21.0000,100.0000,0.0500,5.0000,6.0000,146.6400,997.0000,30.0376
21.0000,100.0000,0.0500,5.0000,7.0000,146.7550,998.0000,30.0303
21.0000,100.0000,0.0500,5.0000,8.0000,143.2350,998.0000,30.0367
21.0000,100.0000,0.0500,5.0000,9.0000,144.4400,997.0000,30.0415
21.0000,100.0000,0.0500,5.0000,10.0000,148.8850,998.0000,30.0307
22.0000,100.0000,0.0500,10.0000,1.0000,147.1050,992.0000,30.0351
22.0000,100.0000,0.0500,10.0000,2.0000,149.4900,992.0000,30.0360
22.0000,100.0000,0.0500,10.0000,3.0000,145.2550,994.0000,30.0324
22.0000,100.0000,0.0500,10.0000,4.0000,143.9000,1000.0000,30.0374
22.0000,100.0000,0.0500,10.0000,5.0000,147.4800,998.0000,30.0412
22.0000,100.0000,0.0500,10.0000,6.0000,143.5650,998.0000,30.0389
22.0000,100.0000,0.0500,10.0000,7.0000,145.2550,994.0000,30.0382
22.0000,100.0000,0.0500,10.0000,8.0000,146.8650,998.0000,30.0282
22.0000,100.0000,0.0500,10.0000,9.0000,150.5500,998.0000,30.0320
22.0000,100.0000,0.0500,10.0000,10.0000,147.5450,997.0000,30.0397
23.0000,100.0000,0.0500,15.0000,1.0000,148.3400,995.0000,30.0301
23.0000,100.0000,0.0500,15.0000,2.0000,150.5800,998.0000,30.0335
23.0000,100.0000,0.0500,15.0000,3.0000,145.3100,994.0000,30.0333
23.0000,100.0000,0.0500,15.0000,4.0000,151.5900,990.0000,30.0325
23.0000,100.0000,0.0500,15.0000,5.0000,148.5900,998.0000,30.0352
23.0000,100.0000,0.0500,15.0000,6.0000,148.4700,992.0000,30.0367
23.0000,100.0000,0.0500,15.0000,7.0000,147.1050,992.0000,30.0331
23.0000,100.0000,0.0500,15.0000,8.0000,144.8750,994.0000,30.0379
23.0000,100.0000,0.0500,15.0000,9.0000,146.1300,998.0000,30.0426
23.0000,100.0000,0.0500,15.0000,10.0000,146.2250,998.0000,30.0321
24.0000,100.0000,0.0500,20.0000,1.0000,144.8950,997.0000,30.0357
24.0000,100.0000,0.0500,20.0000,2.0000,151.4650,996.0000,30.0411
24.0000,100.0000,0.0500,20.0000,3.0000,146.1850,998.0000,30.0389
24.0000,100.0000,0.0500,20.0000,4.0000,143.8850,998.0000,30.0333
24.0000,100.0000,0.0500,20.0000,5.0000,143.1600,998.0000,30.0333
24.0000,100.0000,0.0500,20.0000,6.0000,147.6650,992.0000,30.0403
24.0000,100.0000,0.0500,20.0000,7.0000,146.4350,1000.0000,30.0403
24.0000,100.0000,0.0500,20.0000,8.0000,143.4050,1000.0000,30.0316
24.0000,100.0000,0.0500,20.0000,9.0000,147.1100,992.0000,30.0344
24.0000,100.0000,0.0500,20.0000,10.0000,147.1750,992.0000,30.0321
25.0000,100.0000,0.1000,5.0000,1.0000,150.7050,1000.0000,30.0374
25.0000,100.0000,0.1000,5.0000,2.0000,147.1750,992.0000,30.0369
25.0000,100.0000,0.1000,5.0000,3.0000,146.7500,997.0000,30.0417
25.0000,100.0000,0.1000,5.0000,4.0000,148.4950,998.0000,30.0431
25.0000,100.0000,0.1000,5.0000,5.0000,146.2850,980.0000,30.0331
25.0000,100.0000,0.1000,5.0000,6.0000,145.4450,997.0000,30.0419
25.0000,100.0000,0.1000,5.0000,7.0000,146.4350,1000.0000,30.0387
25.0000,100.0000,0.1000,5.0000,8.0000,151.0100,992.0000,30.0368
25.0000,100.0000,0.1000,5.0000,9.0000,148.8700,992.0000,30.0394
25.0000,100.0000,0.1000,5.0000,10.0000,148.4550,998.0000,30.0366
26.0000,100.0000,0.1000,10.0000,1.0000,145.2550,994.0000,30.0324
26.0000,100.0000,0.1000,10.0000,2.0000,143.1600,998.0000,30.0379
26.0000,100.0000,0.1000,10.0000,3.0000,146.2850,980.0000,30.0382
26.0000,100.0000,0.1000,10.0000,4.0000,145.8750,998.0000,30.0320
26.0000,100.0000,0.1000,10.0000,5.0000,149.9050,1000.0000,30.0335
26.0000,100.0000,0.1000,10.0000,6.0000,143.1600,998.0000,30.0369
26.0000,100.0000,0.1000,10.0000,7.0000,146.4100,998.0000,30.0314
26.0000,100.0000,0.1000,10.0000,8.0000,150.2650,992.0000,30.0311
26.0000,100.0000,0.1000,10.0000,9.0000,144.4400,997.0000,30.0407
26.0000,100.0000,0.1000,10.0000,10.0000,149.2100,1000.0000,30.0334
27.0000,100.0000,0.1000,15.0000,1.0000,150.4250,983.0000,30.0367
27.0000,100.0000,0.1000,15.0000,2.0000,147.4100,1000.0000,30.0303
27.0000,100.0000,0.1000,15.0000,3.0000,147.5550,992.0000,30.0295
27.0000,100.0000,0.1000,15.0000,4.0000,149.8950,996.0000,30.0428
27.0000,100.0000,0.1000,15.0000,5.0000,150.2400,998.0000,30.0370
27.0000,100.0000,0.1000,15.0000,6.0000,145.8750,998.0000,30.0375
27.0000,100.0000,0.1000,15.0000,7.0000,147.4550,992.0000,30.0312
27.0000,100.0000,0.1000,15.0000,8.0000,148.5350,1000.0000,30.0349
27.0000,100.0000,0.1000,15.0000,9.0000,144.4400,997.0000,30.0384
27.0000,100.0000,0.1000,15.0000,10.0000,145.5250,1000.0000,30.0286
28.0000,100.0000,0.1000,20.0000,1.0000,145.5250,1000.0000,30.0349
28.0000,100.0000,0.1000,20.0000,2.0000,143.4050,1000.0000,30.0321
28.0000,100.0000,0.1000,20.0000,3.0000,147.4850,992.0000,30.0420
28.0000,100.0000,0.1000,20.0000,4.0000,146.0900,998.0000,30.0392
28.0000,100.0000,0.1000,20.0000,5.0000,149.2450,997.0000,30.0335
28.0000,100.0000,0.1000,20.0000,6.0000,145.2550,994.0000,30.0341
28.0000,100.0000,0.1000,20.0000,7.0000,144.7450,980.0000,30.0439
28.0000,100.0000,0.1000,20.0000,8.0000,146.4750,998.0000,30.0393
28.0000,100.0000,0.1000,20.0000,9.0000,144.4900,997.0000,30.0293
28.0000,100.0000,0.1000,20.0000,10.0000,147.5500,995.0000,30.0312
29.0000,100.0000,0.1500,5.0000,1.0000,144.5200,1000.0000,30.0386
29.0000,100.0000,0.1500,5.0000,2.0000,147.4850,992.0000,30.0366
29.0000,100.0000,0.1500,5.0000,3.0000,145.4450,997.0000,30.0421
29.0000,100.0000,0.1500,5.0000,4.0000,147.1050,992.0000,30.0405
29.0000,100.0000,0.1500,5.0000,5.0000,154.9550,990.0000,30.0335
29.0000,100.0000,0.1500,5.0000,6.0000,144.5700,1000.0000,30.0425
29.0000,100.0000,0.1500,5.0000,7.0000,145.7000,998.0000,30.0384
29.0000,100.0000,0.1500,5.0000,8.0000,148.9850,980.0000,30.0332
29.0000,100.0000,0.1500,5.0000,9.0000,143.8850,998.0000,30.0366
29.0000,100.0000,0.1500,5.0000,10.0000,146.1300,998.0000,30.0336
30.0000,100.0000,0.1500,10.0000,1.0000,147.9500,990.0000,30.0335
30.0000,100.0000,0.1500,10.0000,2.0000,147.4300,997.0000,30.0366
30.0000,100.0000,0.1500,10.0000,3.0000,148.3850,998.0000,30.0330
30.0000,100.0000,0.1500,10.0000,4.0000,147.9300,1000.0000,30.0350
30.0000,100.0000,0.1500,10.0000,5.0000,148.8850,998.0000,30.0358
30.0000,100.0000,0.1500,10.0000,6.0000,146.1300,998.0000,30.0304
30.0000,100.0000,0.1500,10.0000,7.0000,148.5350,1000.0000,30.0393
30.0000,100.0000,0.1500,10.0000,8.0000,143.1600,998.0000,30.0344
30.0000,100.0000,0.1500,10.0000,9.0000,147.6650,992.0000,30.0377
30.0000,100.0000,0.1500,10.0000,10.0000,146.8550,1000.0000,30.0323
31.0000,100.0000,0.1500,15.0000,1.0000,146.4350,1000.0000,30.0422
31.0000,100.0000,0.1500,15.0000,2.0000,143.0850,998.0000,30.0409
31.0000,100.0000,0.1500,15.0000,3.0000,149.5650,998.0000,30.0400
31.0000,100.0000,0.1500,15.0000,4.0000,143.0850,998.0000,30.0330
31.0000,100.0000,0.1500,15.0000,5.0000,147.5100,1000.0000,30.0335
31.0000,100.0000,0.1500,15.0000,6.0000,143.1600,998.0000,30.0343
31.0000,100.0000,0.1500,15.0000,7.0000,144.7450,980.0000,30.0359
31.0000,100.0000,0.1500,15.0000,8.0000,147.1050,992.0000,30.0359
31.0000,100.0000,0.1500,15.0000,9.0000,143.1600,998.0000,30.0436
31.0000,100.0000,0.1500,15.0000,10.0000,146.9100,992.0000,30.0283
32.0000,100.0000,0.1500,20.0000,1.0000,144.5700,1000.0000,30.0330
32.0000,100.0000,0.1500,20.0000,2.0000,144.4400,997.0000,30.0311
32.0000,100.0000,0.1500,20.0000,3.0000,148.4500,998.0000,30.0391
32.0000,100.0000,0.1500,20.0000,4.0000,144.8750,994.0000,30.0439
32.0000,100.0000,0.1500,20.0000,5.0000,148.8700,992.0000,30.0412
32.0000,100.0000,0.1500,20.0000,6.0000,143.6350,998.0000,30.0427
32.0000,100.0000,0.1500,20.0000,7.0000,149.4700,995.0000,30.0341
32.0000,100.0000,0.1500,20.0000,8.0000,143.8850,998.0000,30.0371
32.0000,100.0000,0.1500,20.0000,9.0000,147.5500,995.0000,30.0393
32.0000,100.0000,0.1500,20.0000,10.0000,147.5350,998.0000,30.0420
33.0000,100.0000,0.2000,5.0000,1.0000,146.2250,998.0000,30.0327
33.0000,100.0000,0.2000,5.0000,2.0000,146.1300,998.0000,30.0405
33.0000,100.0000,0.2000,5.0000,3.0000,146.7500,997.0000,30.0379
33.0000,100.0000,0.2000,5.0000,4.0000,148.5350,1000.0000,30.0381
33.0000,100.0000,0.2000,5.0000,5.0000,150.2000,994.0000,30.0408
33.0000,100.0000,0.2000,5.0000,6.0000,150.5000,1000.0000,30.0337
33.0000,100.0000,0.2000,5.0000,7.0000,146.4750,998.0000,30.0366
33.0000,100.0000,0.2000,5.0000,8.0000,147.5450,997.0000,30.0378
33.0000,100.0000,0.2000,5.0000,9.0000,146.1850,998.0000,30.0428
33.0000,100.0000,0.2000,5.0000,10.0000,149.8950,996.0000,30.0423
34.0000,100.0000,0.2000,10.0000,1.0000,150.0900,998.0000,30.0390
34.0000,100.0000,0.2000,10.0000,2.0000,144.4900,997.0000,30.0456
34.0000,100.0000,0.2000,10.0000,3.0000,149.4250,996.0000,30.0370
34.0000,100.0000,0.2000,10.0000,4.0000,146.8650,998.0000,30.0405
34.0000,100.0000,0.2000,10.0000,5.0000,143.0850,998.0000,30.0371
34.0000,100.0000,0.2000,10.0000,6.0000,143.4050,1000.0000,30.0346
34.0000,100.0000,0.2000,10.0000,7.0000,148.5350,1000.0000,30.0397
34.0000,100.0000,0.2000,10.0000,8.0000,147.5550,992.0000,30.0382
34.0000,100.0000,0.2000,10.0000,9.0000,143.0850,998.0000,30.0338
34.0000,100.0000,0.2000,10.0000,10.0000,145.5250,1000.0000,30.0382
35.0000,100.0000,0.2000,15.0000,1.0000,148.9350,998.0000,30.0385
35.0000,100.0000,0.2000,15.0000,2.0000,144.4900,997.0000,30.0366
35.0000,100.0000,0.2000,15.0000,3.0000,144.4900,997.0000,30.0411
35.0000,100.0000,0.2000,15.0000,4.0000,148.7350,996.0000,30.0460
35.0000,100.0000,0.2000,15.0000,5.0000,151.4050,996.0000,30.0412
