Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0120,Inf,0.0000,0.0000,0.0250
2.0000,0.0182,Inf,0.0000,0.0000,0.0333
3.0000,0.0249,228.3350,0.0004,0.0044,0.0750
4.0000,0.0306,228.3350,0.0012,0.0044,0.0800
5.0000,0.0365,225.8550,0.0027,0.0044,0.1000
6.0000,0.0429,216.5150,0.0042,0.0046,0.1000
7.0000,0.0486,210.1100,0.0044,0.0047,0.1500
8.0000,0.0545,210.1100,0.0045,0.0047,0.1889
9.0000,0.0599,204.8300,0.0046,0.0049,0.2100
10.0000,0.0655,204.8300,0.0047,0.0049,0.2364
11.0000,0.0711,204.8300,0.0048,0.0049,0.2583
12.0000,0.0771,199.6150,0.0048,0.0050,0.2654
13.0000,0.0829,191.4950,0.0049,0.0052,0.2821
14.0000,0.0892,191.4950,0.0050,0.0052,0.2867
15.0000,0.0950,186.6750,0.0050,0.0053,0.2938
16.0000,0.1006,186.6750,0.0051,0.0053,0.3088
17.0000,0.1052,186.6750,0.0052,0.0053,0.3333
18.0000,0.1100,186.6750,0.0053,0.0053,0.3474
19.0000,0.1143,184.2200,0.0053,0.0054,0.3725
20.0000,0.1194,184.2200,0.0053,0.0054,0.3905
21.0000,0.1246,184.2200,0.0053,0.0054,0.4000
22.0000,0.1295,184.2200,0.0053,0.0054,0.4087
23.0000,0.1343,184.2200,0.0054,0.0054,0.4188
24.0000,0.1390,184.2200,0.0054,0.0054,0.4280
25.0000,0.1431,184.2200,0.0054,0.0054,0.4481
26.0000,0.1481,177.3150,0.0054,0.0056,0.4556
27.0000,0.1533,175.4850,0.0054,0.0057,0.4643
28.0000,0.1581,175.4850,0.0055,0.0057,0.4724
29.0000,0.1633,173.1800,0.0056,0.0057,0.4750
30.0000,0.1688,173.1800,0.0056,0.0057,0.4758
31.0000,0.1734,173.1800,0.0057,0.0057,0.4828
32.0000,0.1779,173.1800,0.0057,0.0057,0.4909
33.0000,0.1831,173.1800,0.0057,0.0057,0.4897
34.0000,0.1880,173.1800,0.0057,0.0057,0.4943
35.0000,0.1924,173.1800,0.0057,0.0057,0.5014
36.0000,0.1976,169.0750,0.0058,0.0059,0.5014
37.0000,0.2034,169.0750,0.0057,0.0059,0.5013
38.0000,0.2089,169.0750,0.0058,0.0059,0.5026
39.0000,0.2138,169.0750,0.0058,0.0059,0.5038
40.0000,0.2185,168.1200,0.0059,0.0059,0.5085
41.0000,0.2232,168.1200,0.0059,0.0059,0.5143
42.0000,0.2278,168.1200,0.0059,0.0059,0.5198
43.0000,0.2325,168.1200,0.0059,0.0059,0.5250
44.0000,0.2367,168.1200,0.0059,0.0059,0.5322
45.0000,0.2414,168.1200,0.0059,0.0059,0.5348
46.0000,0.2457,168.1200,0.0059,0.0059,0.5404
47.0000,0.2506,168.1200,0.0059,0.0059,0.5427
48.0000,0.2553,168.1200,0.0059,0.0059,0.5449
49.0000,0.2597,168.1200,0.0059,0.0059,0.5500
50.0000,0.2644,168.1200,0.0059,0.0059,0.5529
51.0000,0.2698,168.1200,0.0059,0.0059,0.5538
52.0000,0.2745,168.1200,0.0059,0.0059,0.5575
53.0000,0.2790,168.1200,0.0059,0.0059,0.5611
54.0000,0.2833,168.1200,0.0059,0.0059,0.5664
55.0000,0.2881,168.1200,0.0059,0.0059,0.5696
56.0000,0.2919,168.1200,0.0059,0.0059,0.5772
57.0000,0.2963,168.1200,0.0059,0.0059,0.5802
58.0000,0.3013,168.1200,0.0059,0.0059,0.5805
59.0000,0.3064,168.1200,0.0059,0.0059,0.5800
60.0000,0.3109,168.1200,0.0059,0.0059,0.5836
61.0000,0.3156,168.1200,0.0059,0.0059,0.5847
62.0000,0.3202,168.0850,0.0059,0.0059,0.5873
63.0000,0.3256,168.0850,0.0059,0.0059,0.5859
64.0000,0.3306,168.0850,0.0059,0.0059,0.5869
65.0000,0.3352,168.0850,0.0059,0.0059,0.5886
66.0000,0.3399,166.0450,0.0059,0.0060,0.5903
67.0000,0.3445,166.0450,0.0059,0.0060,0.5934
68.0000,0.3498,166.0450,0.0059,0.0060,0.5935
69.0000,0.3547,166.0450,0.0060,0.0060,0.5943
70.0000,0.3588,166.0450,0.0060,0.0060,0.5986
71.0000,0.3629,166.0450,0.0060,0.0060,0.6021
72.0000,0.3680,164.3100,0.0060,0.0060,0.6021
73.0000,0.3726,164.3100,0.0060,0.0060,0.6047
74.0000,0.3774,164.3100,0.0060,0.0060,0.6053
75.0000,0.3821,164.3100,0.0060,0.0060,0.6066
76.0000,0.3869,164.3100,0.0060,0.0060,0.6078
77.0000,0.3923,164.3100,0.0060,0.0060,0.6064
78.0000,0.3973,164.3100,0.0060,0.0060,0.6070
79.0000,0.4023,164.3100,0.0060,0.0060,0.6075
80.0000,0.4066,164.3100,0.0060,0.0060,0.6093
81.0000,0.4112,164.3100,0.0060,0.0060,0.6116
82.0000,0.4162,164.3100,0.0060,0.0060,0.6114
83.0000,0.4201,164.3100,0.0060,0.0060,0.6149
84.0000,0.4247,164.3100,0.0060,0.0060,0.6159
85.0000,0.4294,164.3100,0.0060,0.0060,0.6169
86.0000,0.4342,164.3100,0.0060,0.0060,0.6178
87.0000,0.4391,164.3100,0.0060,0.0060,0.6188
88.0000,0.4434,164.3100,0.0060,0.0060,0.6202
89.0000,0.4481,164.3100,0.0060,0.0060,0.6217
90.0000,0.4534,162.9250,0.0061,0.0061,0.6209
91.0000,0.4585,162.9250,0.0061,0.0061,0.6217
92.0000,0.4626,162.9250,0.0061,0.0061,0.6247
93.0000,0.4671,162.9250,0.0061,0.0061,0.6255
94.0000,0.4716,162.9250,0.0061,0.0061,0.6268
95.0000,0.4766,162.9250,0.0061,0.0061,0.6276
