Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0207,219.9250,0.0003,0.0045,0.0100
2.0000,0.0335,202.1650,0.0014,0.0049,0.0267
3.0000,0.0435,202.1650,0.0029,0.0049,0.0500
4.0000,0.0542,202.1650,0.0042,0.0049,0.0600
5.0000,0.0639,202.1650,0.0042,0.0049,0.0800
6.0000,0.0745,202.1650,0.0036,0.0049,0.0886
7.0000,0.0851,202.1650,0.0045,0.0049,0.1150
8.0000,0.0941,200.2050,0.0047,0.0050,0.1511
9.0000,0.1031,193.3050,0.0048,0.0051,0.1960
10.0000,0.1103,193.3050,0.0049,0.0051,0.2527
11.0000,0.1175,193.3050,0.0050,0.0051,0.3000
12.0000,0.1246,191.7500,0.0051,0.0052,0.3431
13.0000,0.1320,191.7500,0.0051,0.0052,0.3771
14.0000,0.1391,191.7500,0.0051,0.0052,0.4080
15.0000,0.1460,191.7500,0.0051,0.0052,0.4387
16.0000,0.1528,191.7500,0.0052,0.0052,0.4635
17.0000,0.1596,191.7500,0.0052,0.0052,0.4856
18.0000,0.1665,191.7500,0.0052,0.0052,0.5105
19.0000,0.1742,191.7500,0.0052,0.0052,0.5290
20.0000,0.1810,191.7500,0.0052,0.0052,0.5476
21.0000,0.1875,191.7500,0.0052,0.0052,0.5645
22.0000,0.1942,191.7500,0.0052,0.0052,0.5783
23.0000,0.2006,191.7500,0.0052,0.0052,0.5942
24.0000,0.2074,191.7500,0.0052,0.0052,0.6048
25.0000,0.2143,191.7500,0.0052,0.0052,0.6169
26.0000,0.2214,190.1250,0.0052,0.0052,0.6252
27.0000,0.2286,190.0700,0.0052,0.0052,0.6343
28.0000,0.2358,190.0700,0.0052,0.0052,0.6407
29.0000,0.2423,190.0700,0.0052,0.0052,0.6500
30.0000,0.2487,190.0700,0.0052,0.0052,0.6600
31.0000,0.2558,188.2950,0.0052,0.0053,0.6650
32.0000,0.2625,188.2950,0.0052,0.0053,0.6733
33.0000,0.2696,183.8500,0.0052,0.0054,0.6782
34.0000,0.2771,183.8500,0.0053,0.0054,0.6823
35.0000,0.2842,183.8500,0.0053,0.0054,0.6856
36.0000,0.2915,183.8500,0.0053,0.0054,0.6892
37.0000,0.2983,183.8500,0.0054,0.0054,0.6937
38.0000,0.3051,182.2850,0.0054,0.0055,0.6985
39.0000,0.3123,182.2850,0.0054,0.0055,0.7020
40.0000,0.3189,180.6400,0.0054,0.0055,0.7073
41.0000,0.3257,180.6400,0.0054,0.0055,0.7119
42.0000,0.3325,180.6400,0.0054,0.0055,0.7153
43.0000,0.3390,180.6400,0.0054,0.0055,0.7191
44.0000,0.3469,180.6400,0.0054,0.0055,0.7231
45.0000,0.3534,180.6400,0.0054,0.0055,0.7274
46.0000,0.3602,180.6400,0.0054,0.0055,0.7298
47.0000,0.3671,180.6400,0.0055,0.0055,0.7333
48.0000,0.3736,180.6400,0.0055,0.0055,0.7371
49.0000,0.3803,180.6400,0.0055,0.0055,0.7404
50.0000,0.3873,180.6400,0.0055,0.0055,0.7424
51.0000,0.3948,180.6400,0.0055,0.0055,0.7458
52.0000,0.4015,175.9650,0.0055,0.0057,0.7491
53.0000,0.4082,175.9650,0.0055,0.0057,0.7526
54.0000,0.4153,173.3150,0.0055,0.0057,0.7545
55.0000,0.4222,173.3150,0.0056,0.0057,0.7564
56.0000,0.4292,173.3150,0.0056,0.0057,0.7589
57.0000,0.4357,173.3150,0.0057,0.0057,0.7617
58.0000,0.4428,173.3150,0.0057,0.0057,0.7631
59.0000,0.4492,173.3150,0.0057,0.0057,0.7657
60.0000,0.4560,173.3150,0.0057,0.0057,0.7682
61.0000,0.4626,173.3150,0.0057,0.0057,0.7700
62.0000,0.4701,171.1150,0.0055,0.0058,0.7702
63.0000,0.4771,171.1150,0.0057,0.0058,0.7716
64.0000,0.4838,171.1150,0.0057,0.0058,0.7738
65.0000,0.4905,171.1150,0.0057,0.0058,0.7758
66.0000,0.4964,171.1150,0.0058,0.0058,0.7791
67.0000,0.5027,171.1150,0.0058,0.0058,0.7818
68.0000,0.5091,171.1150,0.0058,0.0058,0.7838
69.0000,0.5160,171.1150,0.0058,0.0058,0.7857
70.0000,0.5230,170.5750,0.0058,0.0058,0.7865
71.0000,0.5301,170.5750,0.0058,0.0058,0.7881
72.0000,0.5365,170.5750,0.0058,0.0058,0.7899
73.0000,0.5430,170.5750,0.0058,0.0058,0.7916
74.0000,0.5499,170.5750,0.0058,0.0058,0.7928
75.0000,0.5561,170.5750,0.0058,0.0058,0.7950
76.0000,0.5624,170.5750,0.0058,0.0058,0.7964
77.0000,0.5696,170.5750,0.0058,0.0058,0.7979
78.0000,0.5764,170.5750,0.0058,0.0058,0.7992
79.0000,0.5831,170.5750,0.0058,0.0058,0.8005
80.0000,0.5897,170.5750,0.0058,0.0058,0.8015
81.0000,0.5965,170.5750,0.0058,0.0058,0.8029
82.0000,0.6036,170.5750,0.0058,0.0058,0.8036
83.0000,0.6108,170.5750,0.0058,0.0058,0.8048
84.0000,0.6175,170.5750,0.0058,0.0058,0.8059
85.0000,0.6241,170.5750,0.0058,0.0058,0.8067
86.0000,0.6309,170.5750,0.0058,0.0058,0.8078
87.0000,0.6375,170.5750,0.0058,0.0058,0.8089
88.0000,0.6445,170.5750,0.0058,0.0058,0.8097
89.0000,0.6513,170.5750,0.0057,0.0058,0.8102
90.0000,0.6578,170.5750,0.0058,0.0058,0.8114
91.0000,0.6645,170.5750,0.0058,0.0058,0.8122
92.0000,0.6707,170.5750,0.0058,0.0058,0.8138
93.0000,0.6773,170.5750,0.0058,0.0058,0.8147
94.0000,0.6845,170.5750,0.0056,0.0058,0.8145
95.0000,0.6909,170.5750,0.0058,0.0058,0.8156
96.0000,0.6976,170.5750,0.0058,0.0058,0.8161
97.0000,0.7040,170.5750,0.0058,0.0058,0.8171
98.0000,0.7105,170.5750,0.0058,0.0058,0.8182
99.0000,0.7167,170.5750,0.0058,0.0058,0.8194
100.0000,0.7236,170.5750,0.0058,0.0058,0.8206
101.0000,0.7305,170.5750,0.0058,0.0058,0.8214
102.0000,0.7366,170.5750,0.0058,0.0058,0.8229
103.0000,0.7431,170.5750,0.0058,0.0058,0.8237
104.0000,0.7503,169.2000,0.0058,0.0059,0.8236
105.0000,0.7574,169.2000,0.0058,0.0059,0.8245
106.0000,0.7642,169.2000,0.0058,0.0059,0.8249
107.0000,0.7715,169.2000,0.0057,0.0059,0.8248
108.0000,0.7787,169.2000,0.0057,0.0059,0.8246
109.0000,0.7857,169.2000,0.0059,0.0059,0.8247
110.0000,0.7926,169.2000,0.0059,0.0059,0.8254
111.0000,0.7989,169.2000,0.0059,0.0059,0.8266
112.0000,0.8055,169.2000,0.0059,0.0059,0.8274
113.0000,0.8121,169.2000,0.0059,0.0059,0.8279
114.0000,0.8186,169.2000,0.0059,0.0059,0.8287
115.0000,0.8252,169.2000,0.0059,0.0059,0.8293
116.0000,0.8314,169.2000,0.0059,0.0059,0.8303
117.0000,0.8379,169.2000,0.0059,0.0059,0.8312
118.0000,0.8443,169.2000,0.0059,0.0059,0.8319
119.0000,0.8512,169.2000,0.0059,0.0059,0.8323
120.0000,0.8576,169.2000,0.0059,0.0059,0.8331
121.0000,0.8634,169.2000,0.0059,0.0059,0.8343
122.0000,0.8704,169.2000,0.0058,0.0059,0.8341
123.0000,0.8770,169.2000,0.0059,0.0059,0.8345
124.0000,0.8839,169.2000,0.0059,0.0059,0.8347
125.0000,0.8902,169.2000,0.0059,0.0059,0.8354
126.0000,0.8964,169.2000,0.0059,0.0059,0.8362
127.0000,0.9032,169.2000,0.0059,0.0059,0.8364
128.0000,0.9093,169.2000,0.0059,0.0059,0.8374
129.0000,0.9154,169.2000,0.0059,0.0059,0.8383
130.0000,0.9221,169.2000,0.0059,0.0059,0.8385
131.0000,0.9282,169.2000,0.0059,0.0059,0.8394
132.0000,0.9346,169.2000,0.0059,0.0059,0.8400
133.0000,0.9411,169.2000,0.0059,0.0059,0.8403
134.0000,0.9476,169.2000,0.0059,0.0059,0.8409
135.0000,0.9540,169.2000,0.0059,0.0059,0.8413
136.0000,0.9605,169.2000,0.0059,0.0059,0.8416
137.0000,0.9668,169.2000,0.0059,0.0059,0.8420
138.0000,0.9732,169.2000,0.0059,0.0059,0.8427
139.0000,0.9796,169.2000,0.0059,0.0059,0.8433
140.0000,0.9862,169.2000,0.0059,0.0059,0.8437
141.0000,0.9927,169.2000,0.0059,0.0059,0.8439
142.0000,0.9992,169.2000,0.0059,0.0059,0.8445
143.0000,1.0054,169.2000,0.0059,0.0059,0.8451
144.0000,1.0116,169.2000,0.0059,0.0059,0.8458
145.0000,1.0181,169.2000,0.0059,0.0059,0.8462
146.0000,1.0248,169.2000,0.0059,0.0059,0.8464
147.0000,1.0316,169.2000,0.0059,0.0059,0.8466
148.0000,1.0382,169.2000,0.0059,0.0059,0.8468
149.0000,1.0448,169.2000,0.0059,0.0059,0.8472
150.0000,1.0515,169.2000,0.0059,0.0059,0.8474
151.0000,1.0581,169.2000,0.0059,0.0059,0.8478
152.0000,1.0645,169.2000,0.0059,0.0059,0.8484
