Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0358,203.3900,0.0009,0.0049,NaN
2.0000,0.0496,203.3900,0.0026,0.0049,NaN
3.0000,0.0641,189.7150,0.0045,0.0052,NaN
4.0000,0.0779,189.7150,0.0048,0.0052,NaN
5.0000,0.0915,189.7150,0.0049,0.0052,NaN
6.0000,0.1045,189.7150,0.0050,0.0052,NaN
7.0000,0.1183,189.7150,0.0052,0.0052,NaN
8.0000,0.1319,188.4950,0.0052,0.0053,NaN
9.0000,0.1484,188.4950,0.0052,0.0053,NaN
10.0000,0.1661,188.4950,0.0053,0.0053,NaN
11.0000,0.1827,181.6500,0.0053,0.0055,NaN
12.0000,0.1982,181.6500,0.0053,0.0055,NaN
13.0000,0.2128,176.3200,0.0053,0.0056,NaN
14.0000,0.2283,176.3200,0.0054,0.0056,NaN
15.0000,0.2465,176.3200,0.0054,0.0056,NaN
16.0000,0.2656,176.3200,0.0054,0.0056,NaN
17.0000,0.2846,176.3200,0.0056,0.0056,NaN
18.0000,0.2990,176.3200,0.0056,0.0056,NaN
19.0000,0.3146,176.3200,0.0056,0.0056,NaN
20.0000,0.3304,176.3200,0.0056,0.0056,NaN
21.0000,0.3445,172.9550,0.0056,0.0057,NaN
22.0000,0.3590,172.9550,0.0057,0.0057,NaN
23.0000,0.3768,172.0300,0.0057,0.0058,NaN
24.0000,0.3941,171.6250,0.0057,0.0058,NaN
25.0000,0.4092,171.6250,0.0058,0.0058,NaN
26.0000,0.4252,171.6250,0.0058,0.0058,NaN
27.0000,0.4407,171.4050,0.0058,0.0058,NaN
28.0000,0.4557,171.4050,0.0058,0.0058,NaN
29.0000,0.4688,171.4050,0.0058,0.0058,NaN
30.0000,0.4838,171.4050,0.0058,0.0058,NaN
31.0000,0.4994,171.4050,0.0058,0.0058,NaN
32.0000,0.5138,171.4050,0.0058,0.0058,NaN
33.0000,0.5296,171.4050,0.0058,0.0058,NaN
34.0000,0.5545,171.4050,0.0058,0.0058,NaN
35.0000,0.5720,171.4050,0.0058,0.0058,NaN
36.0000,0.5914,171.4050,0.0058,0.0058,NaN
37.0000,0.6055,171.4050,0.0058,0.0058,NaN
38.0000,0.6194,171.4050,0.0058,0.0058,NaN
39.0000,0.6333,171.4050,0.0058,0.0058,NaN
40.0000,0.6463,171.4050,0.0058,0.0058,NaN
41.0000,0.6598,171.4050,0.0058,0.0058,NaN
42.0000,0.6720,171.4050,0.0058,0.0058,NaN
43.0000,0.6860,169.6600,0.0058,0.0059,NaN
44.0000,0.6986,169.6600,0.0058,0.0059,NaN
45.0000,0.7117,169.6600,0.0058,0.0059,NaN
46.0000,0.7243,169.6600,0.0058,0.0059,NaN
47.0000,0.7370,169.6600,0.0058,0.0059,NaN
48.0000,0.7507,169.6600,0.0059,0.0059,NaN
49.0000,0.7631,169.6600,0.0059,0.0059,NaN
50.0000,0.7751,169.6600,0.0059,0.0059,NaN
51.0000,0.7888,169.6600,0.0059,0.0059,NaN
52.0000,0.8020,169.6600,0.0059,0.0059,NaN
53.0000,0.8150,169.6600,0.0059,0.0059,NaN
54.0000,0.8286,169.6600,0.0059,0.0059,NaN
55.0000,0.8433,169.6600,0.0059,0.0059,NaN
56.0000,0.8557,169.6600,0.0059,0.0059,NaN
57.0000,0.8696,169.6600,0.0059,0.0059,NaN
58.0000,0.8820,169.6600,0.0059,0.0059,NaN
59.0000,0.8947,169.6600,0.0059,0.0059,NaN
60.0000,0.9066,169.6600,0.0059,0.0059,NaN
61.0000,0.9205,169.6600,0.0059,0.0059,NaN
62.0000,0.9344,169.6600,0.0059,0.0059,NaN
63.0000,0.9480,169.6600,0.0059,0.0059,NaN
64.0000,0.9613,169.6600,0.0059,0.0059,NaN
65.0000,0.9744,169.6600,0.0059,0.0059,NaN
66.0000,0.9874,169.6600,0.0059,0.0059,NaN
67.0000,0.9999,169.6600,0.0059,0.0059,NaN
68.0000,1.0125,169.6600,0.0059,0.0059,NaN
69.0000,1.0247,169.6600,0.0059,0.0059,NaN
70.0000,1.0394,169.6600,0.0059,0.0059,NaN
71.0000,1.0517,169.6600,0.0059,0.0059,NaN
72.0000,1.0643,169.6600,0.0059,0.0059,NaN
73.0000,1.0766,169.6600,0.0059,0.0059,NaN
74.0000,1.0901,168.7750,0.0059,0.0059,NaN
75.0000,1.1037,168.7750,0.0059,0.0059,NaN
76.0000,1.1168,168.7750,0.0059,0.0059,NaN
77.0000,1.1282,168.7750,0.0059,0.0059,NaN
78.0000,1.1403,168.7750,0.0059,0.0059,NaN
79.0000,1.1544,168.7750,0.0059,0.0059,NaN
80.0000,1.1688,168.7750,0.0059,0.0059,NaN
81.0000,1.1825,168.7750,0.0059,0.0059,NaN
82.0000,1.1963,168.7750,0.0059,0.0059,NaN
83.0000,1.2083,168.7750,0.0059,0.0059,NaN
84.0000,1.2212,168.7750,0.0059,0.0059,NaN
85.0000,1.2330,168.7750,0.0059,0.0059,NaN
86.0000,1.2452,168.7750,0.0059,0.0059,NaN
87.0000,1.2597,168.7750,0.0059,0.0059,NaN
88.0000,1.2775,168.7750,0.0059,0.0059,NaN
89.0000,1.2950,168.7750,0.0059,0.0059,NaN
90.0000,1.3085,168.7750,0.0059,0.0059,NaN
91.0000,1.3209,168.7750,0.0059,0.0059,NaN
92.0000,1.3341,168.7750,0.0059,0.0059,NaN
93.0000,1.3455,168.7750,0.0059,0.0059,NaN
94.0000,1.3592,168.7750,0.0059,0.0059,NaN
95.0000,1.3722,168.7750,0.0059,0.0059,NaN
96.0000,1.3859,168.7750,0.0059,0.0059,NaN
97.0000,1.3983,168.7750,0.0059,0.0059,NaN
98.0000,1.4117,168.7750,0.0059,0.0059,NaN
99.0000,1.4245,168.7750,0.0059,0.0059,NaN
100.0000,1.4375,168.7750,0.0059,0.0059,NaN
101.0000,1.4517,168.7750,0.0059,0.0059,NaN
102.0000,1.4659,168.7750,0.0059,0.0059,NaN
103.0000,1.4797,167.7550,0.0059,0.0059,NaN
104.0000,1.4963,167.7550,0.0059,0.0059,NaN
105.0000,1.5123,167.7550,0.0059,0.0059,NaN
106.0000,1.5270,167.7550,0.0059,0.0059,NaN
107.0000,1.5398,167.7550,0.0059,0.0059,NaN
108.0000,1.5520,167.7550,0.0059,0.0059,NaN
109.0000,1.5661,167.7550,0.0059,0.0059,NaN
110.0000,1.5786,167.7550,0.0059,0.0059,NaN
111.0000,1.5907,167.7550,0.0059,0.0059,NaN
112.0000,1.6032,167.7550,0.0059,0.0059,NaN
113.0000,1.6168,167.7550,0.0059,0.0059,NaN
114.0000,1.6296,167.7550,0.0059,0.0059,NaN
115.0000,1.6425,167.7550,0.0059,0.0059,NaN
116.0000,1.6552,167.7550,0.0059,0.0059,NaN
117.0000,1.6684,167.7550,0.0059,0.0059,NaN
118.0000,1.6820,167.7550,0.0059,0.0059,NaN
119.0000,1.6949,167.7550,0.0059,0.0059,NaN
120.0000,1.7116,167.7550,0.0059,0.0059,NaN
121.0000,1.7259,167.7550,0.0059,0.0059,NaN
122.0000,1.7397,167.7550,0.0059,0.0059,NaN
123.0000,1.7528,167.7550,0.0059,0.0059,NaN
124.0000,1.7652,167.7550,0.0059,0.0059,NaN
125.0000,1.7787,167.7550,0.0059,0.0059,NaN
126.0000,1.7921,167.7550,0.0059,0.0059,NaN
127.0000,1.8051,167.7550,0.0059,0.0059,NaN
128.0000,1.8180,167.7550,0.0059,0.0059,NaN
129.0000,1.8305,167.7550,0.0059,0.0059,NaN
130.0000,1.8436,167.7550,0.0059,0.0059,NaN
131.0000,1.8570,167.7550,0.0059,0.0059,NaN
132.0000,1.8696,167.7550,0.0059,0.0059,NaN
133.0000,1.8896,167.7550,0.0059,0.0059,NaN
134.0000,1.9140,167.7550,0.0059,0.0059,NaN
135.0000,1.9271,167.7550,0.0059,0.0059,NaN
136.0000,1.9449,167.7550,0.0059,0.0059,NaN
137.0000,1.9575,167.7550,0.0059,0.0059,NaN
138.0000,1.9708,167.7550,0.0059,0.0059,NaN
139.0000,1.9838,167.7550,0.0059,0.0059,NaN
140.0000,1.9967,167.7550,0.0059,0.0059,NaN
141.0000,2.0082,167.7550,0.0059,0.0059,NaN
142.0000,2.0216,167.7550,0.0059,0.0059,NaN
143.0000,2.0349,167.7550,0.0059,0.0059,NaN
144.0000,2.0479,167.7550,0.0059,0.0059,NaN
145.0000,2.0610,167.7550,0.0059,0.0059,NaN
146.0000,2.0735,167.7550,0.0059,0.0059,NaN
147.0000,2.0880,167.7550,0.0059,0.0059,NaN
148.0000,2.1007,167.7550,0.0059,0.0059,NaN
149.0000,2.1131,167.7550,0.0059,0.0059,NaN
150.0000,2.1256,167.7550,0.0059,0.0059,NaN
151.0000,2.1398,167.7550,0.0059,0.0059,NaN
152.0000,2.1529,167.7550,0.0059,0.0059,NaN
153.0000,2.1658,167.7550,0.0059,0.0059,NaN
154.0000,2.1780,167.7550,0.0059,0.0059,NaN
155.0000,2.1899,167.7550,0.0059,0.0059,NaN
156.0000,2.2044,167.7550,0.0059,0.0059,NaN
157.0000,2.2177,167.7550,0.0059,0.0059,NaN
158.0000,2.2313,167.7550,0.0059,0.0059,NaN
159.0000,2.2444,167.7550,0.0059,0.0059,NaN
160.0000,2.2594,167.7550,0.0059,0.0059,NaN
161.0000,2.2803,167.7550,0.0059,0.0059,NaN
162.0000,2.2960,167.7550,0.0059,0.0059,NaN
163.0000,2.3118,167.7550,0.0059,0.0059,NaN
164.0000,2.3282,167.7550,0.0059,0.0059,NaN
165.0000,2.3436,167.7550,0.0059,0.0059,NaN
166.0000,2.3581,167.7550,0.0059,0.0059,NaN
167.0000,2.3761,167.7550,0.0059,0.0059,NaN
168.0000,2.3924,167.7550,0.0059,0.0059,NaN
169.0000,2.4066,167.7550,0.0059,0.0059,NaN
170.0000,2.4196,167.7550,0.0059,0.0059,NaN
171.0000,2.4332,167.7550,0.0059,0.0059,NaN
172.0000,2.4455,167.7550,0.0059,0.0059,NaN
173.0000,2.4572,167.7550,0.0059,0.0059,NaN
174.0000,2.4699,167.7550,0.0059,0.0059,NaN
175.0000,2.4823,167.7550,0.0059,0.0059,NaN
176.0000,2.4960,167.7550,0.0059,0.0059,NaN
177.0000,2.5087,167.7550,0.0059,0.0059,NaN
178.0000,2.5218,167.7550,0.0059,0.0059,NaN
179.0000,2.5351,167.7550,0.0059,0.0059,NaN
180.0000,2.5489,167.1450,0.0059,0.0059,NaN
181.0000,2.5615,167.1450,0.0059,0.0059,NaN
