Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0653,200.3800,0.0001,0.0050,0.0167
2.0000,0.1007,194.8200,0.0007,0.0051,0.0178
3.0000,0.1344,194.8200,0.0015,0.0051,0.0250
4.0000,0.1687,193.4100,0.0024,0.0051,0.0347
5.0000,0.2063,193.4100,0.0027,0.0051,0.0333
6.0000,0.2511,193.4100,0.0029,0.0051,0.0400
7.0000,0.2896,193.4100,0.0028,0.0051,0.0433
8.0000,0.3230,193.3450,0.0035,0.0051,0.0496
9.0000,0.3551,183.9650,0.0036,0.0054,0.0633
10.0000,0.3862,183.7850,0.0038,0.0054,0.0758
11.0000,0.4176,183.2150,0.0039,0.0054,0.0878
12.0000,0.4472,173.6550,0.0045,0.0057,0.1056
13.0000,0.4747,173.6550,0.0046,0.0057,0.1286
14.0000,0.5067,173.6550,0.0045,0.0057,0.1387
15.0000,0.5352,173.6550,0.0046,0.0057,0.1500
16.0000,0.5637,173.6550,0.0048,0.0057,0.1627
17.0000,0.5927,173.6550,0.0047,0.0057,0.1730
18.0000,0.6215,173.2900,0.0047,0.0057,0.1832
19.0000,0.6475,173.2900,0.0049,0.0057,0.2010
20.0000,0.6734,164.1250,0.0051,0.0061,0.2197
21.0000,0.6971,164.1250,0.0053,0.0061,0.2412
22.0000,0.7213,164.1250,0.0052,0.0061,0.2614
23.0000,0.7596,164.1250,0.0052,0.0061,0.2797
24.0000,0.7951,164.1250,0.0051,0.0061,0.2960
25.0000,0.8206,164.1250,0.0051,0.0061,0.3095
26.0000,0.8460,164.1250,0.0052,0.0061,0.3230
27.0000,0.8717,164.1250,0.0052,0.0061,0.3345
28.0000,0.8963,164.1250,0.0051,0.0061,0.3444
29.0000,0.9225,163.4600,0.0052,0.0061,0.3536
30.0000,0.9471,163.4600,0.0054,0.0061,0.3628
31.0000,0.9710,162.1950,0.0054,0.0061,0.3752
32.0000,0.9960,156.8450,0.0050,0.0063,0.3824
