Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0638,206.5500,0.0002,0.0048,0.0233
2.0000,0.0981,188.0550,0.0009,0.0053,0.0267
3.0000,0.1326,188.0550,0.0018,0.0053,0.0367
4.0000,0.1670,188.0550,0.0026,0.0053,0.0440
5.0000,0.2003,187.5750,0.0033,0.0053,0.0489
6.0000,0.2354,178.6800,0.0032,0.0056,0.0476
7.0000,0.2698,178.6800,0.0035,0.0056,0.0467
8.0000,0.3072,178.6800,0.0038,0.0056,0.0533
9.0000,0.3442,178.1750,0.0041,0.0056,0.0620
10.0000,0.3787,177.8700,0.0042,0.0056,0.0739
11.0000,0.4108,172.2300,0.0046,0.0058,0.0906
12.0000,0.4425,172.2300,0.0045,0.0058,0.1062
13.0000,0.4728,172.2300,0.0047,0.0058,0.1262
14.0000,0.5036,170.8650,0.0046,0.0058,0.1396
15.0000,0.5357,168.0500,0.0045,0.0059,0.1558
16.0000,0.5647,167.6700,0.0046,0.0059,0.1706
17.0000,0.5924,164.5700,0.0048,0.0060,0.1870
18.0000,0.6211,164.5700,0.0048,0.0060,0.2021
19.0000,0.6464,164.5700,0.0050,0.0060,0.2230
20.0000,0.6717,164.5700,0.0050,0.0060,0.2403
21.0000,0.6965,164.5700,0.0052,0.0060,0.2582
22.0000,0.7211,164.5700,0.0051,0.0060,0.2751
23.0000,0.7457,164.5700,0.0052,0.0060,0.2919
24.0000,0.7719,164.5700,0.0051,0.0060,0.3043
25.0000,0.7969,159.8300,0.0052,0.0062,0.3185
26.0000,0.8210,159.8300,0.0055,0.0062,0.3331
27.0000,0.8431,152.9500,0.0058,0.0065,0.3514
28.0000,0.8696,152.9500,0.0055,0.0065,0.3651
29.0000,0.8924,152.9500,0.0058,0.0065,0.3780
30.0000,0.9156,152.9500,0.0058,0.0065,0.3899
31.0000,0.9391,152.9500,0.0058,0.0065,0.4006
32.0000,0.9619,152.9500,0.0058,0.0065,0.4117
33.0000,0.9844,152.9500,0.0058,0.0065,0.4229
34.0000,1.0061,152.9500,0.0059,0.0065,0.4343
35.0000,1.0280,152.9500,0.0062,0.0065,0.4452
36.0000,1.0488,152.9500,0.0063,0.0065,0.4562
37.0000,1.0698,152.9500,0.0063,0.0065,0.4667
38.0000,1.0924,152.9500,0.0057,0.0065,0.4749
39.0000,1.1144,152.9000,0.0060,0.0065,0.4830
40.0000,1.1357,152.9000,0.0062,0.0065,0.4922
41.0000,1.1581,151.2550,0.0061,0.0066,0.4994
42.0000,1.1800,150.8500,0.0062,0.0066,0.5070
43.0000,1.2034,150.8500,0.0059,0.0066,0.5129
