ConfigID,PopSize,MutRate,EliteCount,TestNum,Objective,MaxSP,Runtime
26.0000,100.0000,0.0500,5.0000,3.0000,150.7800,994.0000,30.0425
26.0000,100.0000,0.0500,5.0000,4.0000,149.2450,990.0000,30.0464
26.0000,100.0000,0.0500,5.0000,5.0000,145.1100,997.0000,30.0726
27.0000,100.0000,0.0500,10.0000,1.0000,147.0100,997.0000,30.0622
27.0000,100.0000,0.0500,10.0000,2.0000,148.8400,994.0000,30.0601
27.0000,100.0000,0.0500,10.0000,3.0000,154.7500,996.0000,30.0700
27.0000,100.0000,0.0500,10.0000,4.0000,149.9750,994.0000,30.0595
27.0000,100.0000,0.0500,10.0000,5.0000,151.4300,992.0000,30.0438
28.0000,100.0000,0.1000,1.0000,1.0000,148.9900,998.0000,30.0259
28.0000,100.0000,0.1000,1.0000,2.0000,143.8850,998.0000,30.0313
28.0000,100.0000,0.1000,1.0000,3.0000,146.2050,998.0000,30.0356
28.0000,100.0000,0.1000,1.0000,4.0000,151.7700,1000.0000,30.0505
28.0000,100.0000,0.1000,1.0000,5.0000,144.4400,997.0000,30.0752
29.0000,100.0000,0.1000,5.0000,1.0000,143.5000,998.0000,30.0711
29.0000,100.0000,0.1000,5.0000,2.0000,150.6950,994.0000,30.0459
29.0000,100.0000,0.1000,5.0000,3.0000,144.8750,994.0000,30.0332
29.0000,100.0000,0.1000,5.0000,4.0000,147.4300,992.0000,30.0559
29.0000,100.0000,0.1000,5.0000,5.0000,146.7600,997.0000,30.0561
30.0000,100.0000,0.1000,10.0000,1.0000,155.2650,998.0000,30.0758
30.0000,100.0000,0.1000,10.0000,2.0000,148.2850,997.0000,30.0529
30.0000,100.0000,0.1000,10.0000,3.0000,147.2200,1000.0000,30.0525
30.0000,100.0000,0.1000,10.0000,4.0000,150.3350,998.0000,30.0421
30.0000,100.0000,0.1000,10.0000,5.0000,150.7250,992.0000,30.0696
31.0000,100.0000,0.2000,1.0000,1.0000,147.6500,997.0000,30.0778
31.0000,100.0000,0.2000,1.0000,2.0000,149.6600,999.0000,30.0698
31.0000,100.0000,0.2000,1.0000,3.0000,147.6200,977.0000,30.0611
31.0000,100.0000,0.2000,1.0000,4.0000,143.4050,1000.0000,30.0649
31.0000,100.0000,0.2000,1.0000,5.0000,150.6850,997.0000,30.0258
32.0000,100.0000,0.2000,5.0000,1.0000,147.6650,992.0000,30.0411
32.0000,100.0000,0.2000,5.0000,2.0000,145.7350,998.0000,30.0322
32.0000,100.0000,0.2000,5.0000,3.0000,150.2650,992.0000,30.0622
32.0000,100.0000,0.2000,5.0000,4.0000,146.1850,998.0000,30.0769
32.0000,100.0000,0.2000,5.0000,5.0000,146.2600,998.0000,30.0656
33.0000,100.0000,0.2000,10.0000,1.0000,150.5000,1000.0000,30.0244
33.0000,100.0000,0.2000,10.0000,2.0000,150.3100,992.0000,30.0610
33.0000,100.0000,0.2000,10.0000,3.0000,145.7000,998.0000,30.0565
33.0000,100.0000,0.2000,10.0000,4.0000,146.1950,998.0000,30.0243
33.0000,100.0000,0.2000,10.0000,5.0000,148.5350,1000.0000,30.0512
34.0000,100.0000,0.3000,1.0000,1.0000,150.4300,1000.0000,30.0615
34.0000,100.0000,0.3000,1.0000,2.0000,168.9300,999.0000,30.0294
34.0000,100.0000,0.3000,1.0000,3.0000,157.6950,991.0000,30.0487
34.0000,100.0000,0.3000,1.0000,4.0000,168.0950,997.0000,30.0396
34.0000,100.0000,0.3000,1.0000,5.0000,159.7150,999.0000,30.0415
35.0000,100.0000,0.3000,5.0000,1.0000,147.5100,992.0000,30.0405
35.0000,100.0000,0.3000,5.0000,2.0000,146.4100,998.0000,30.0662
35.0000,100.0000,0.3000,5.0000,3.0000,147.2550,998.0000,30.0387
35.0000,100.0000,0.3000,5.0000,4.0000,146.2250,998.0000,30.0657
35.0000,100.0000,0.3000,5.0000,5.0000,143.8850,998.0000,30.0693
36.0000,100.0000,0.3000,10.0000,1.0000,146.9850,992.0000,30.0634
36.0000,100.0000,0.3000,10.0000,2.0000,144.4400,997.0000,30.0702
36.0000,100.0000,0.3000,10.0000,3.0000,151.3100,998.0000,30.0708
36.0000,100.0000,0.3000,10.0000,4.0000,143.9000,1000.0000,30.0282
36.0000,100.0000,0.3000,10.0000,5.0000,144.6600,997.0000,30.0444
37.0000,150.0000,0.0500,1.0000,1.0000,147.1250,1000.0000,30.0989
37.0000,150.0000,0.0500,1.0000,2.0000,150.9050,997.0000,30.0802
37.0000,150.0000,0.0500,1.0000,3.0000,145.3150,997.0000,30.0386
37.0000,150.0000,0.0500,1.0000,4.0000,149.5800,995.0000,30.0800
37.0000,150.0000,0.0500,1.0000,5.0000,146.0200,997.0000,30.0747
38.0000,150.0000,0.0500,5.0000,1.0000,148.0000,991.0000,30.0910
38.0000,150.0000,0.0500,5.0000,2.0000,149.6900,980.0000,30.0793
38.0000,150.0000,0.0500,5.0000,3.0000,147.5300,989.0000,30.0475
38.0000,150.0000,0.0500,5.0000,4.0000,148.1750,988.0000,30.0684
38.0000,150.0000,0.0500,5.0000,5.0000,151.1150,992.0000,30.1293
39.0000,150.0000,0.0500,10.0000,1.0000,146.9550,980.0000,30.0341
39.0000,150.0000,0.0500,10.0000,2.0000,147.7850,1000.0000,30.0969
39.0000,150.0000,0.0500,10.0000,3.0000,148.9950,1000.0000,30.0671
39.0000,150.0000,0.0500,10.0000,4.0000,149.1500,1000.0000,30.0758
39.0000,150.0000,0.0500,10.0000,5.0000,149.8000,989.0000,30.1027
40.0000,150.0000,0.1000,1.0000,1.0000,147.6150,998.0000,30.0411
40.0000,150.0000,0.1000,1.0000,2.0000,149.9950,997.0000,30.0725
40.0000,150.0000,0.1000,1.0000,3.0000,150.5300,998.0000,30.0250
40.0000,150.0000,0.1000,1.0000,4.0000,156.7550,999.0000,30.0634
40.0000,150.0000,0.1000,1.0000,5.0000,147.9550,999.0000,30.0289
41.0000,150.0000,0.1000,5.0000,1.0000,149.0250,998.0000,30.0723
41.0000,150.0000,0.1000,5.0000,2.0000,144.9750,1000.0000,30.1006
41.0000,150.0000,0.1000,5.0000,3.0000,146.3750,997.0000,30.0886
41.0000,150.0000,0.1000,5.0000,4.0000,144.8100,998.0000,30.0382
41.0000,150.0000,0.1000,5.0000,5.0000,149.1100,959.0000,30.0907
42.0000,150.0000,0.1000,10.0000,1.0000,144.4900,997.0000,30.0333
42.0000,150.0000,0.1000,10.0000,2.0000,151.7350,998.0000,30.0946
42.0000,150.0000,0.1000,10.0000,3.0000,146.0850,998.0000,30.0965
42.0000,150.0000,0.1000,10.0000,4.0000,143.7700,998.0000,30.0947
42.0000,150.0000,0.1000,10.0000,5.0000,156.0100,990.0000,30.0283
43.0000,150.0000,0.2000,1.0000,1.0000,163.7650,998.0000,30.1042
43.0000,150.0000,0.2000,1.0000,2.0000,155.4300,991.0000,30.0797
43.0000,150.0000,0.2000,1.0000,3.0000,171.6600,932.0000,30.0487
43.0000,150.0000,0.2000,1.0000,4.0000,166.8900,1000.0000,30.0763
43.0000,150.0000,0.2000,1.0000,5.0000,152.1400,997.0000,30.0272
44.0000,150.0000,0.2000,5.0000,1.0000,146.7550,998.0000,30.0329
44.0000,150.0000,0.2000,5.0000,2.0000,150.4100,998.0000,30.0610
44.0000,150.0000,0.2000,5.0000,3.0000,150.3150,998.0000,30.1010
44.0000,150.0000,0.2000,5.0000,4.0000,146.5300,989.0000,30.0600
44.0000,150.0000,0.2000,5.0000,5.0000,150.0900,998.0000,30.0326
45.0000,150.0000,0.2000,10.0000,1.0000,144.4900,997.0000,30.0486
45.0000,150.0000,0.2000,10.0000,2.0000,149.5300,998.0000,30.1271
45.0000,150.0000,0.2000,10.0000,3.0000,146.2250,998.0000,30.0603
45.0000,150.0000,0.2000,10.0000,4.0000,146.5900,998.0000,30.0338
45.0000,150.0000,0.2000,10.0000,5.0000,144.5700,1000.0000,30.0626
46.0000,150.0000,0.3000,1.0000,1.0000,159.1800,997.0000,30.0912
46.0000,150.0000,0.3000,1.0000,2.0000,168.6400,983.0000,30.0292
46.0000,150.0000,0.3000,1.0000,3.0000,170.0000,981.0000,30.0438
46.0000,150.0000,0.3000,1.0000,4.0000,164.3150,980.0000,30.1016
46.0000,150.0000,0.3000,1.0000,5.0000,168.9750,1000.0000,30.1032
47.0000,150.0000,0.3000,5.0000,1.0000,145.7000,998.0000,30.0502
47.0000,150.0000,0.3000,5.0000,2.0000,147.7800,997.0000,30.0747
47.0000,150.0000,0.3000,5.0000,3.0000,147.8300,1000.0000,30.0715
47.0000,150.0000,0.3000,5.0000,4.0000,144.9300,997.0000,30.0673
47.0000,150.0000,0.3000,5.0000,5.0000,143.4050,1000.0000,30.0436
48.0000,150.0000,0.3000,10.0000,1.0000,143.3700,998.0000,30.0527
48.0000,150.0000,0.3000,10.0000,2.0000,144.4900,997.0000,30.0971
48.0000,150.0000,0.3000,10.0000,3.0000,143.4050,1000.0000,30.0926
48.0000,150.0000,0.3000,10.0000,4.0000,150.3100,992.0000,30.0349
48.0000,150.0000,0.3000,10.0000,5.0000,146.3100,997.0000,30.0629
