Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0118,Inf,0.0000,0.0000,0.0250
2.0000,0.0182,Inf,0.0000,0.0000,0.0500
3.0000,0.0252,Inf,0.0000,0.0000,0.0875
4.0000,0.0319,203.7800,0.0003,0.0049,0.1300
5.0000,0.0385,203.7800,0.0004,0.0049,0.1417
6.0000,0.0440,203.7800,0.0010,0.0049,0.1643
7.0000,0.0495,203.7800,0.0029,0.0049,0.1812
8.0000,0.0549,203.7800,0.0045,0.0049,0.2167
9.0000,0.0601,195.5950,0.0048,0.0051,0.2550
10.0000,0.0652,195.5950,0.0049,0.0051,0.3000
11.0000,0.0706,188.4500,0.0050,0.0053,0.3250
12.0000,0.0758,182.8850,0.0051,0.0054,0.3538
13.0000,0.0822,180.0450,0.0052,0.0055,0.3643
14.0000,0.0882,180.0450,0.0053,0.0055,0.3733
15.0000,0.0936,178.4150,0.0054,0.0056,0.3875
16.0000,0.0982,178.4150,0.0055,0.0056,0.4118
17.0000,0.1035,178.4150,0.0055,0.0056,0.4306
18.0000,0.1087,174.0350,0.0056,0.0057,0.4447
19.0000,0.1144,174.0350,0.0056,0.0057,0.4550
20.0000,0.1200,173.8300,0.0057,0.0057,0.4595
21.0000,0.1267,167.5100,0.0057,0.0059,0.4636
22.0000,0.1326,167.5100,0.0057,0.0059,0.4674
23.0000,0.1381,165.1750,0.0058,0.0060,0.4667
24.0000,0.1439,165.1750,0.0059,0.0060,0.4720
25.0000,0.1491,165.1750,0.0059,0.0060,0.4769
26.0000,0.1544,165.1750,0.0060,0.0060,0.4796
27.0000,0.1596,163.2650,0.0060,0.0061,0.4804
28.0000,0.1648,163.2650,0.0060,0.0061,0.4828
29.0000,0.1704,163.2650,0.0060,0.0061,0.4800
30.0000,0.1754,163.2650,0.0060,0.0061,0.4839
31.0000,0.1800,163.2650,0.0061,0.0061,0.4922
32.0000,0.1851,163.1450,0.0061,0.0061,0.4985
33.0000,0.1898,163.1450,0.0061,0.0061,0.5074
34.0000,0.1942,163.1450,0.0061,0.0061,0.5143
35.0000,0.1990,162.9550,0.0061,0.0061,0.5208
36.0000,0.2044,162.9550,0.0061,0.0061,0.5257
37.0000,0.2097,159.0300,0.0061,0.0062,0.5276
38.0000,0.2153,159.0300,0.0061,0.0062,0.5295
39.0000,0.2197,159.0300,0.0061,0.0062,0.5375
40.0000,0.2247,159.0300,0.0062,0.0062,0.5378
41.0000,0.2294,159.0300,0.0062,0.0062,0.5417
42.0000,0.2343,159.0300,0.0062,0.0062,0.5442
43.0000,0.2393,159.0300,0.0062,0.0062,0.5489
44.0000,0.2441,159.0300,0.0062,0.0062,0.5511
45.0000,0.2487,159.0300,0.0062,0.0062,0.5554
46.0000,0.2539,159.0300,0.0062,0.0062,0.5564
47.0000,0.2589,159.0300,0.0062,0.0062,0.5583
48.0000,0.2638,159.0300,0.0062,0.0062,0.5622
49.0000,0.2688,159.0300,0.0062,0.0062,0.5640
50.0000,0.2729,159.0300,0.0062,0.0062,0.5706
51.0000,0.2781,159.0300,0.0062,0.0062,0.5731
52.0000,0.2834,159.0300,0.0062,0.0062,0.5736
53.0000,0.2880,159.0300,0.0062,0.0062,0.5778
54.0000,0.2930,157.5100,0.0063,0.0063,0.5782
55.0000,0.2982,157.5100,0.0063,0.0063,0.5786
56.0000,0.3029,157.5100,0.0063,0.0063,0.5825
57.0000,0.3076,157.5100,0.0063,0.0063,0.5853
58.0000,0.3120,157.5100,0.0063,0.0063,0.5898
59.0000,0.3166,157.0350,0.0063,0.0063,0.5925
60.0000,0.3220,157.0350,0.0063,0.0063,0.5918
61.0000,0.3265,157.0350,0.0063,0.0063,0.5944
62.0000,0.3315,157.0350,0.0063,0.0063,0.5944
63.0000,0.3361,157.0350,0.0063,0.0063,0.5961
64.0000,0.3409,157.0350,0.0063,0.0063,0.5969
65.0000,0.3453,157.0350,0.0063,0.0063,0.6000
66.0000,0.3493,157.0350,0.0063,0.0063,0.6052
67.0000,0.3539,157.0350,0.0063,0.0063,0.6081
68.0000,0.3582,157.0350,0.0063,0.0063,0.6101
69.0000,0.3634,155.9350,0.0063,0.0064,0.6107
70.0000,0.3681,155.9350,0.0063,0.0064,0.6127
71.0000,0.3736,155.9350,0.0063,0.0064,0.6125
72.0000,0.3782,155.9350,0.0064,0.0064,0.6144
73.0000,0.3825,155.9350,0.0064,0.0064,0.6169
74.0000,0.3870,155.9350,0.0064,0.0064,0.6187
75.0000,0.3924,155.9350,0.0064,0.0064,0.6178
76.0000,0.3974,155.9350,0.0064,0.0064,0.6188
77.0000,0.4018,155.9350,0.0064,0.0064,0.6212
78.0000,0.4066,155.9350,0.0064,0.0064,0.6209
79.0000,0.4113,155.9350,0.0064,0.0064,0.6225
80.0000,0.4162,155.9350,0.0064,0.0064,0.6228
81.0000,0.4209,155.9350,0.0064,0.0064,0.6250
82.0000,0.4254,155.2550,0.0064,0.0064,0.6265
83.0000,0.4318,155.2550,0.0064,0.0064,0.6268
84.0000,0.4367,155.2550,0.0064,0.0064,0.6265
85.0000,0.4417,155.2550,0.0064,0.0064,0.6267
86.0000,0.4464,155.2550,0.0064,0.0064,0.6270
87.0000,0.4509,155.2550,0.0064,0.0064,0.6290
88.0000,0.4551,155.2550,0.0064,0.0064,0.6309
89.0000,0.4603,155.2550,0.0064,0.0064,0.6306
