Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0261,202.3700,0.0003,0.0049,NaN
2.0000,0.0389,202.3700,0.0003,0.0049,NaN
3.0000,0.0519,199.4900,0.0009,0.0050,NaN
4.0000,0.0650,199.4900,0.0015,0.0050,NaN
5.0000,0.0788,199.4900,0.0019,0.0050,NaN
6.0000,0.0933,199.4900,0.0020,0.0050,NaN
7.0000,0.1065,199.4900,0.0031,0.0050,NaN
8.0000,0.1193,199.4900,0.0040,0.0050,NaN
9.0000,0.1318,199.4900,0.0044,0.0050,NaN
10.0000,0.1443,198.4500,0.0049,0.0050,NaN
11.0000,0.1591,198.4500,0.0049,0.0050,NaN
12.0000,0.1731,191.4050,0.0050,0.0052,NaN
13.0000,0.1875,191.4050,0.0049,0.0052,NaN
14.0000,0.2012,191.4050,0.0050,0.0052,NaN
15.0000,0.2146,191.4050,0.0047,0.0052,NaN
16.0000,0.2366,191.4050,0.0049,0.0052,NaN
17.0000,0.2539,191.4050,0.0047,0.0052,NaN
18.0000,0.2675,191.4050,0.0050,0.0052,NaN
19.0000,0.2805,189.1600,0.0047,0.0053,NaN
20.0000,0.2923,189.1600,0.0050,0.0053,NaN
21.0000,0.3037,189.1600,0.0050,0.0053,NaN
22.0000,0.3158,189.1600,0.0051,0.0053,NaN
23.0000,0.3284,187.3000,0.0051,0.0053,NaN
24.0000,0.3406,187.3000,0.0051,0.0053,NaN
25.0000,0.3524,185.1050,0.0052,0.0054,NaN
26.0000,0.3641,185.1050,0.0051,0.0054,NaN
27.0000,0.3760,183.3700,0.0052,0.0054,NaN
28.0000,0.3909,183.3700,0.0053,0.0054,NaN
29.0000,0.4062,182.9000,0.0053,0.0054,NaN
30.0000,0.4221,182.9000,0.0053,0.0054,NaN
31.0000,0.4364,182.9000,0.0052,0.0054,NaN
32.0000,0.4511,181.9950,0.0050,0.0055,NaN
33.0000,0.4646,181.9950,0.0053,0.0055,NaN
34.0000,0.4783,181.9950,0.0051,0.0055,NaN
35.0000,0.4925,181.9950,0.0053,0.0055,NaN
36.0000,0.5078,181.9950,0.0050,0.0055,NaN
37.0000,0.5227,181.9950,0.0053,0.0055,NaN
38.0000,0.5368,180.6000,0.0051,0.0055,NaN
39.0000,0.5517,180.6000,0.0046,0.0055,NaN
40.0000,0.5661,180.6000,0.0041,0.0055,NaN
41.0000,0.5801,180.6000,0.0043,0.0055,NaN
42.0000,0.5935,180.6000,0.0041,0.0055,NaN
43.0000,0.6070,180.6000,0.0036,0.0055,NaN
44.0000,0.6206,180.6000,0.0049,0.0055,NaN
45.0000,0.6337,180.6000,0.0055,0.0055,NaN
46.0000,0.6471,180.6000,0.0055,0.0055,NaN
47.0000,0.6605,180.6000,0.0055,0.0055,NaN
48.0000,0.6736,180.6000,0.0052,0.0055,NaN
49.0000,0.6871,180.6000,0.0052,0.0055,NaN
50.0000,0.7004,180.6000,0.0055,0.0055,NaN
51.0000,0.7138,180.6000,0.0052,0.0055,NaN
52.0000,0.7272,180.6000,0.0055,0.0055,NaN
53.0000,0.7404,180.6000,0.0055,0.0055,NaN
54.0000,0.7531,180.6000,0.0055,0.0055,NaN
55.0000,0.7677,180.6000,0.0047,0.0055,NaN
56.0000,0.7804,180.6000,0.0055,0.0055,NaN
57.0000,0.7928,180.6000,0.0055,0.0055,NaN
58.0000,0.8054,180.6000,0.0055,0.0055,NaN
59.0000,0.8186,180.6000,0.0055,0.0055,NaN
60.0000,0.8314,180.6000,0.0055,0.0055,NaN
61.0000,0.8430,180.6000,0.0055,0.0055,NaN
62.0000,0.8544,180.6000,0.0055,0.0055,NaN
63.0000,0.8673,180.6000,0.0055,0.0055,NaN
64.0000,0.8804,180.6000,0.0055,0.0055,NaN
65.0000,0.8922,180.6000,0.0055,0.0055,NaN
66.0000,0.9042,180.6000,0.0055,0.0055,NaN
67.0000,0.9160,180.6000,0.0055,0.0055,NaN
68.0000,0.9283,180.6000,0.0055,0.0055,NaN
69.0000,0.9405,177.3900,0.0055,0.0056,NaN
70.0000,0.9526,177.3900,0.0055,0.0056,NaN
71.0000,0.9664,177.3900,0.0055,0.0056,NaN
72.0000,0.9781,177.3900,0.0055,0.0056,NaN
73.0000,0.9900,177.3900,0.0050,0.0056,NaN
74.0000,1.0029,177.3900,0.0056,0.0056,NaN
75.0000,1.0146,177.3900,0.0056,0.0056,NaN
76.0000,1.0266,175.2600,0.0053,0.0057,NaN
77.0000,1.0394,175.2600,0.0056,0.0057,NaN
78.0000,1.0527,172.3650,0.0056,0.0058,NaN
79.0000,1.0647,172.3650,0.0056,0.0058,NaN
80.0000,1.0758,172.3650,0.0054,0.0058,NaN
81.0000,1.0874,172.3650,0.0056,0.0058,NaN
82.0000,1.0984,171.9050,0.0057,0.0058,NaN
