ConfigID,PopSize,MutRate,EliteCount,TestNum,Objective,MaxSP,Runtime
9.0000,20.0000,0.2000,10.0000,3.0000,145.7000,998.0000,30.0207
9.0000,20.0000,0.2000,10.0000,4.0000,148.9850,980.0000,30.0231
9.0000,20.0000,0.2000,10.0000,5.0000,146.2250,998.0000,30.0307
10.0000,50.0000,0.0500,1.0000,1.0000,146.5250,998.0000,30.0330
10.0000,50.0000,0.0500,1.0000,2.0000,150.9400,998.0000,30.0254
10.0000,50.0000,0.0500,1.0000,3.0000,148.9100,997.0000,30.0269
10.0000,50.0000,0.0500,1.0000,4.0000,147.8450,1000.0000,30.0323
10.0000,50.0000,0.0500,1.0000,5.0000,147.3000,997.0000,30.0329
11.0000,50.0000,0.0500,5.0000,1.0000,158.0050,977.0000,30.0474
11.0000,50.0000,0.0500,5.0000,2.0000,149.2750,1000.0000,30.0439
11.0000,50.0000,0.0500,5.0000,3.0000,150.1800,997.0000,30.0466
11.0000,50.0000,0.0500,5.0000,4.0000,149.3200,976.0000,30.0363
11.0000,50.0000,0.0500,5.0000,5.0000,152.9950,992.0000,30.0375
12.0000,50.0000,0.0500,10.0000,1.0000,146.0700,998.0000,30.0221
12.0000,50.0000,0.0500,10.0000,2.0000,155.0200,991.0000,30.0365
12.0000,50.0000,0.0500,10.0000,3.0000,151.5100,995.0000,30.0236
12.0000,50.0000,0.0500,10.0000,4.0000,147.8150,990.0000,30.0527
12.0000,50.0000,0.0500,10.0000,5.0000,149.6150,998.0000,30.0355
13.0000,50.0000,0.1000,1.0000,1.0000,149.8400,992.0000,30.0391
13.0000,50.0000,0.1000,1.0000,2.0000,148.1650,992.0000,30.0275
13.0000,50.0000,0.1000,1.0000,3.0000,144.7100,997.0000,30.0311
13.0000,50.0000,0.1000,1.0000,4.0000,148.9800,976.0000,30.0443
13.0000,50.0000,0.1000,1.0000,5.0000,143.4950,998.0000,30.0351
14.0000,50.0000,0.1000,5.0000,1.0000,144.9300,997.0000,30.0462
14.0000,50.0000,0.1000,5.0000,2.0000,147.1300,998.0000,30.0465
14.0000,50.0000,0.1000,5.0000,3.0000,150.5900,998.0000,30.0501
14.0000,50.0000,0.1000,5.0000,4.0000,147.9700,997.0000,30.0330
14.0000,50.0000,0.1000,5.0000,5.0000,143.4050,1000.0000,30.0294
15.0000,50.0000,0.1000,10.0000,1.0000,147.6550,998.0000,30.0432
15.0000,50.0000,0.1000,10.0000,2.0000,144.9750,1000.0000,30.0218
15.0000,50.0000,0.1000,10.0000,3.0000,145.9600,980.0000,30.0418
15.0000,50.0000,0.1000,10.0000,4.0000,153.3750,994.0000,30.0330
15.0000,50.0000,0.1000,10.0000,5.0000,145.0800,1000.0000,30.0236
16.0000,50.0000,0.2000,1.0000,1.0000,149.1550,996.0000,30.0319
16.0000,50.0000,0.2000,1.0000,2.0000,149.0250,998.0000,30.0459
16.0000,50.0000,0.2000,1.0000,3.0000,148.9200,998.0000,30.0329
16.0000,50.0000,0.2000,1.0000,4.0000,144.4400,997.0000,30.0324
16.0000,50.0000,0.2000,1.0000,5.0000,143.6350,998.0000,30.0477
17.0000,50.0000,0.2000,5.0000,1.0000,146.2250,998.0000,30.0468
17.0000,50.0000,0.2000,5.0000,2.0000,143.4050,1000.0000,30.0457
17.0000,50.0000,0.2000,5.0000,3.0000,146.7500,997.0000,30.0253
17.0000,50.0000,0.2000,5.0000,4.0000,148.9100,998.0000,30.0352
17.0000,50.0000,0.2000,5.0000,5.0000,147.3700,992.0000,30.0405
18.0000,50.0000,0.2000,10.0000,1.0000,150.8100,1000.0000,30.0430
18.0000,50.0000,0.2000,10.0000,2.0000,150.5850,989.0000,30.0385
18.0000,50.0000,0.2000,10.0000,3.0000,146.9300,998.0000,30.0230
18.0000,50.0000,0.2000,10.0000,4.0000,143.4050,1000.0000,30.0359
18.0000,50.0000,0.2000,10.0000,5.0000,143.0850,998.0000,30.0420
19.0000,100.0000,0.0500,1.0000,1.0000,152.7750,998.0000,30.0374
19.0000,100.0000,0.0500,1.0000,2.0000,151.3200,998.0000,30.0701
19.0000,100.0000,0.0500,1.0000,3.0000,145.8600,998.0000,30.0248
19.0000,100.0000,0.0500,1.0000,4.0000,148.9550,992.0000,30.0695
19.0000,100.0000,0.0500,1.0000,5.0000,149.8400,994.0000,30.0699
20.0000,100.0000,0.0500,5.0000,1.0000,149.6050,996.0000,30.0798
20.0000,100.0000,0.0500,5.0000,2.0000,146.4500,998.0000,30.0548
20.0000,100.0000,0.0500,5.0000,3.0000,146.2250,998.0000,30.0745
20.0000,100.0000,0.0500,5.0000,4.0000,145.2650,1000.0000,30.0714
20.0000,100.0000,0.0500,5.0000,5.0000,146.7500,997.0000,30.0630
21.0000,100.0000,0.0500,10.0000,1.0000,148.9950,995.0000,30.0535
21.0000,100.0000,0.0500,10.0000,2.0000,149.7000,990.0000,30.0416
21.0000,100.0000,0.0500,10.0000,3.0000,149.9850,992.0000,30.0581
21.0000,100.0000,0.0500,10.0000,4.0000,153.3150,999.0000,30.0668
21.0000,100.0000,0.0500,10.0000,5.0000,152.0900,992.0000,30.0267
22.0000,100.0000,0.1000,1.0000,1.0000,145.5250,1000.0000,30.0247
22.0000,100.0000,0.1000,1.0000,2.0000,146.2450,980.0000,30.0490
22.0000,100.0000,0.1000,1.0000,3.0000,145.7700,980.0000,30.0561
22.0000,100.0000,0.1000,1.0000,4.0000,147.5000,997.0000,30.0489
22.0000,100.0000,0.1000,1.0000,5.0000,148.3700,989.0000,30.0272
23.0000,100.0000,0.1000,5.0000,1.0000,150.8150,998.0000,30.0338
23.0000,100.0000,0.1000,5.0000,2.0000,160.5750,977.0000,30.0817
23.0000,100.0000,0.1000,5.0000,3.0000,147.2450,997.0000,30.0776
23.0000,100.0000,0.1000,5.0000,4.0000,145.5650,1000.0000,30.0710
23.0000,100.0000,0.1000,5.0000,5.0000,144.3100,998.0000,30.0443
24.0000,100.0000,0.1000,10.0000,1.0000,149.5500,1000.0000,30.0543
24.0000,100.0000,0.1000,10.0000,2.0000,147.9100,997.0000,30.0573
24.0000,100.0000,0.1000,10.0000,3.0000,146.8550,1000.0000,30.0553
24.0000,100.0000,0.1000,10.0000,4.0000,148.9150,998.0000,30.0533
24.0000,100.0000,0.1000,10.0000,5.0000,143.4050,1000.0000,30.0393
25.0000,100.0000,0.2000,1.0000,1.0000,149.2450,992.0000,30.0617
25.0000,100.0000,0.2000,1.0000,2.0000,143.0850,998.0000,30.0701
25.0000,100.0000,0.2000,1.0000,3.0000,146.7550,998.0000,30.0577
25.0000,100.0000,0.2000,1.0000,4.0000,150.1450,994.0000,30.0294
25.0000,100.0000,0.2000,1.0000,5.0000,146.1700,998.0000,30.0509
26.0000,100.0000,0.2000,5.0000,1.0000,147.5450,997.0000,30.0538
26.0000,100.0000,0.2000,5.0000,2.0000,144.8900,980.0000,30.0656
26.0000,100.0000,0.2000,5.0000,3.0000,143.4050,1000.0000,30.0413
26.0000,100.0000,0.2000,5.0000,4.0000,146.5300,998.0000,30.0348
26.0000,100.0000,0.2000,5.0000,5.0000,146.4350,1000.0000,30.0532
27.0000,100.0000,0.2000,10.0000,1.0000,147.6650,992.0000,30.0616
27.0000,100.0000,0.2000,10.0000,2.0000,146.9300,998.0000,30.0625
27.0000,100.0000,0.2000,10.0000,3.0000,147.4800,998.0000,30.0375
27.0000,100.0000,0.2000,10.0000,4.0000,143.2800,1000.0000,30.0231
27.0000,100.0000,0.2000,10.0000,5.0000,148.5350,1000.0000,30.0665
28.0000,150.0000,0.0500,1.0000,1.0000,147.0700,998.0000,30.1010
28.0000,150.0000,0.0500,1.0000,2.0000,149.9550,994.0000,30.0584
28.0000,150.0000,0.0500,1.0000,3.0000,151.9150,990.0000,30.0540
28.0000,150.0000,0.0500,1.0000,4.0000,147.5250,1000.0000,30.0967
28.0000,150.0000,0.0500,1.0000,5.0000,145.0800,997.0000,30.0328
29.0000,150.0000,0.0500,5.0000,1.0000,154.5450,999.0000,30.0727
29.0000,150.0000,0.0500,5.0000,2.0000,146.6400,1000.0000,30.0609
29.0000,150.0000,0.0500,5.0000,3.0000,147.8700,997.0000,30.0642
29.0000,150.0000,0.0500,5.0000,4.0000,147.8850,998.0000,30.0746
29.0000,150.0000,0.0500,5.0000,5.0000,149.9650,992.0000,30.0264
30.0000,150.0000,0.0500,10.0000,1.0000,145.2700,997.0000,30.0862
30.0000,150.0000,0.0500,10.0000,2.0000,151.4650,998.0000,30.0476
30.0000,150.0000,0.0500,10.0000,3.0000,147.5400,997.0000,30.0953
30.0000,150.0000,0.0500,10.0000,4.0000,146.0050,997.0000,30.0792
30.0000,150.0000,0.0500,10.0000,5.0000,152.6950,992.0000,30.0945
31.0000,150.0000,0.1000,1.0000,1.0000,144.6800,997.0000,30.0467
31.0000,150.0000,0.1000,1.0000,2.0000,145.7000,998.0000,30.0598
31.0000,150.0000,0.1000,1.0000,3.0000,144.5200,997.0000,30.0915
31.0000,150.0000,0.1000,1.0000,4.0000,143.5650,1000.0000,30.0614
31.0000,150.0000,0.1000,1.0000,5.0000,147.0350,997.0000,30.0770
32.0000,150.0000,0.1000,5.0000,1.0000,149.9400,994.0000,30.0656
32.0000,150.0000,0.1000,5.0000,2.0000,145.2550,994.0000,30.0853
32.0000,150.0000,0.1000,5.0000,3.0000,151.9700,998.0000,30.0987
32.0000,150.0000,0.1000,5.0000,4.0000,148.0450,990.0000,30.1084
32.0000,150.0000,0.1000,5.0000,5.0000,145.8650,1000.0000,30.0798
33.0000,150.0000,0.1000,10.0000,1.0000,148.7000,986.0000,30.0734
33.0000,150.0000,0.1000,10.0000,2.0000,143.5650,998.0000,30.0740
33.0000,150.0000,0.1000,10.0000,3.0000,148.4300,997.0000,30.0505
33.0000,150.0000,0.1000,10.0000,4.0000,143.5600,1000.0000,30.0680
33.0000,150.0000,0.1000,10.0000,5.0000,145.0150,997.0000,30.0285
34.0000,150.0000,0.2000,1.0000,1.0000,149.1550,989.0000,30.0811
34.0000,150.0000,0.2000,1.0000,2.0000,144.8750,994.0000,30.0268
34.0000,150.0000,0.2000,1.0000,3.0000,146.3750,1000.0000,30.0254
34.0000,150.0000,0.2000,1.0000,4.0000,149.4450,1000.0000,30.1006
34.0000,150.0000,0.2000,1.0000,5.0000,148.3150,992.0000,30.0815
35.0000,150.0000,0.2000,5.0000,1.0000,143.1600,998.0000,30.0433
35.0000,150.0000,0.2000,5.0000,2.0000,143.4050,1000.0000,30.0990
35.0000,150.0000,0.2000,5.0000,3.0000,145.4900,994.0000,30.0653
35.0000,150.0000,0.2000,5.0000,4.0000,147.5350,998.0000,30.0461
35.0000,150.0000,0.2000,5.0000,5.0000,150.7050,994.0000,30.0320
36.0000,150.0000,0.2000,10.0000,1.0000,143.1600,998.0000,30.0475
36.0000,150.0000,0.2000,10.0000,2.0000,147.5500,995.0000,30.0244
36.0000,150.0000,0.2000,10.0000,3.0000,150.2750,998.0000,30.0781
36.0000,150.0000,0.2000,10.0000,4.0000,143.6350,998.0000,30.0774
36.0000,150.0000,0.2000,10.0000,5.0000,146.8550,1000.0000,30.0886
