Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0172,228.4050,0.0004,0.0044,0.1000
2.0000,0.0250,190.6900,0.0016,0.0052,0.0833
3.0000,0.0317,190.6900,0.0031,0.0052,0.0875
4.0000,0.0370,190.6900,0.0046,0.0052,0.1200
5.0000,0.0428,190.6900,0.0049,0.0052,0.1417
6.0000,0.0482,190.6900,0.0051,0.0052,0.1786
7.0000,0.0538,190.6900,0.0052,0.0052,0.2188
8.0000,0.0589,189.4600,0.0052,0.0053,0.2611
9.0000,0.0646,187.7700,0.0052,0.0053,0.2950
10.0000,0.0708,187.7700,0.0052,0.0053,0.3136
11.0000,0.0762,187.7700,0.0053,0.0053,0.3333
12.0000,0.0816,187.7700,0.0053,0.0053,0.3577
13.0000,0.0870,186.9700,0.0053,0.0053,0.3786
14.0000,0.0922,186.9700,0.0053,0.0053,0.3967
15.0000,0.0970,185.8900,0.0053,0.0054,0.4156
16.0000,0.1022,182.9900,0.0053,0.0054,0.4265
17.0000,0.1079,182.9900,0.0053,0.0054,0.4250
18.0000,0.1137,182.9900,0.0054,0.0054,0.4289
19.0000,0.1187,182.9900,0.0054,0.0054,0.4425
20.0000,0.1236,182.9900,0.0054,0.0054,0.4500
21.0000,0.1279,182.9900,0.0054,0.0054,0.4682
22.0000,0.1324,182.9900,0.0054,0.0054,0.4826
23.0000,0.1367,182.9900,0.0054,0.0054,0.4958
24.0000,0.1419,176.8250,0.0054,0.0056,0.5040
25.0000,0.1469,176.8250,0.0055,0.0056,0.5154
26.0000,0.1518,173.6400,0.0055,0.0057,0.5222
27.0000,0.1573,173.6400,0.0056,0.0057,0.5214
28.0000,0.1621,173.6400,0.0057,0.0057,0.5259
29.0000,0.1676,173.6400,0.0057,0.0057,0.5183
30.0000,0.1730,173.2850,0.0057,0.0057,0.5226
31.0000,0.1785,172.5250,0.0057,0.0058,0.5281
32.0000,0.1838,172.5250,0.0057,0.0058,0.5333
33.0000,0.1889,172.5250,0.0057,0.0058,0.5353
34.0000,0.1938,172.5250,0.0057,0.0058,0.5343
35.0000,0.1982,172.5250,0.0058,0.0058,0.5403
36.0000,0.2034,171.8200,0.0058,0.0058,0.5419
37.0000,0.2087,171.8200,0.0058,0.0058,0.5461
38.0000,0.2130,171.8200,0.0058,0.0058,0.5538
39.0000,0.2174,171.8200,0.0058,0.0058,0.5587
40.0000,0.2220,171.8200,0.0058,0.0058,0.5634
41.0000,0.2267,171.8200,0.0058,0.0058,0.5667
42.0000,0.2317,171.8200,0.0058,0.0058,0.5674
43.0000,0.2364,171.8200,0.0058,0.0058,0.5705
44.0000,0.2421,170.1300,0.0058,0.0058,0.5667
45.0000,0.2471,169.3350,0.0058,0.0059,0.5685
46.0000,0.2527,168.5900,0.0058,0.0059,0.5681
47.0000,0.2578,168.5900,0.0058,0.0059,0.5698
48.0000,0.2630,168.5900,0.0059,0.0059,0.5704
49.0000,0.2684,168.5900,0.0059,0.0059,0.5710
50.0000,0.2730,168.5900,0.0059,0.0059,0.5745
51.0000,0.2786,167.5300,0.0059,0.0059,0.5740
52.0000,0.2833,167.5300,0.0059,0.0059,0.5783
53.0000,0.2880,167.5300,0.0059,0.0059,0.5815
54.0000,0.2926,167.5300,0.0059,0.0059,0.5845
55.0000,0.2971,167.5300,0.0059,0.0059,0.5866
56.0000,0.3026,165.4600,0.0059,0.0060,0.5851
57.0000,0.3078,165.4600,0.0059,0.0060,0.5845
58.0000,0.3127,165.4600,0.0060,0.0060,0.5856
59.0000,0.3173,165.4600,0.0060,0.0060,0.5892
60.0000,0.3216,165.4600,0.0060,0.0060,0.5926
61.0000,0.3265,165.4600,0.0060,0.0060,0.5927
62.0000,0.3314,165.4600,0.0060,0.0060,0.5929
63.0000,0.3362,165.4600,0.0060,0.0060,0.5945
64.0000,0.3411,164.9700,0.0060,0.0060,0.5969
65.0000,0.3460,164.9700,0.0060,0.0060,0.6000
66.0000,0.3509,164.9700,0.0060,0.0060,0.5993
67.0000,0.3557,164.9700,0.0060,0.0060,0.6007
68.0000,0.3609,163.6800,0.0060,0.0061,0.6014
69.0000,0.3661,163.6800,0.0060,0.0061,0.6036
70.0000,0.3708,163.6800,0.0060,0.0061,0.6049
71.0000,0.3760,163.6800,0.0061,0.0061,0.6035
72.0000,0.3805,163.6800,0.0061,0.0061,0.6055
73.0000,0.3853,163.6800,0.0061,0.0061,0.6068
74.0000,0.3902,163.6800,0.0061,0.0061,0.6073
75.0000,0.3952,163.6800,0.0061,0.0061,0.6072
76.0000,0.3995,163.6800,0.0061,0.0061,0.6097
77.0000,0.4042,163.6800,0.0061,0.0061,0.6103
78.0000,0.4090,163.6800,0.0061,0.0061,0.6120
79.0000,0.4142,163.6800,0.0061,0.0061,0.6106
80.0000,0.4188,163.1700,0.0061,0.0061,0.6117
81.0000,0.4239,163.1700,0.0061,0.0061,0.6122
82.0000,0.4286,163.1700,0.0061,0.0061,0.6127
83.0000,0.4331,163.1700,0.0061,0.0061,0.6149
84.0000,0.4380,163.1700,0.0061,0.0061,0.6159
85.0000,0.4427,163.1700,0.0061,0.0061,0.6163
86.0000,0.4470,163.1700,0.0061,0.0061,0.6184
87.0000,0.4517,163.1700,0.0061,0.0061,0.6205
88.0000,0.4559,163.1700,0.0061,0.0061,0.6230
89.0000,0.4607,163.1700,0.0061,0.0061,0.6233
90.0000,0.4656,163.1700,0.0061,0.0061,0.6231
91.0000,0.4702,163.1700,0.0061,0.0061,0.6250
92.0000,0.4751,162.9850,0.0061,0.0061,0.6263
93.0000,0.4801,162.9850,0.0061,0.0061,0.6266
94.0000,0.4852,162.9300,0.0061,0.0061,0.6268
95.0000,0.4905,162.9300,0.0061,0.0061,0.6276
96.0000,0.4955,162.9300,0.0061,0.0061,0.6284
97.0000,0.5005,162.9300,0.0061,0.0061,0.6286
98.0000,0.5047,162.9300,0.0061,0.0061,0.6308
99.0000,0.5093,162.9300,0.0061,0.0061,0.6310
100.0000,0.5142,162.9300,0.0061,0.0061,0.6312
101.0000,0.5189,162.9300,0.0061,0.0061,0.6328
102.0000,0.5236,162.9300,0.0061,0.0061,0.6340
103.0000,0.5284,162.9300,0.0061,0.0061,0.6346
104.0000,0.5333,162.9300,0.0061,0.0061,0.6343
105.0000,0.5376,162.9300,0.0061,0.0061,0.6363
106.0000,0.5419,162.9300,0.0061,0.0061,0.6383
107.0000,0.5465,162.9300,0.0061,0.0061,0.6394
108.0000,0.5512,162.9300,0.0061,0.0061,0.6399
109.0000,0.5555,162.9300,0.0061,0.0061,0.6409
110.0000,0.5606,162.9300,0.0061,0.0061,0.6410
111.0000,0.5653,162.9300,0.0061,0.0061,0.6415
112.0000,0.5698,162.9300,0.0061,0.0061,0.6425
113.0000,0.5748,162.9050,0.0061,0.0061,0.6421
114.0000,0.5804,162.9050,0.0061,0.0061,0.6422
115.0000,0.5851,162.9050,0.0061,0.0061,0.6431
116.0000,0.5907,162.9050,0.0061,0.0061,0.6423
117.0000,0.5952,162.9050,0.0061,0.0061,0.6432
118.0000,0.5997,162.9050,0.0061,0.0061,0.6433
119.0000,0.6055,162.9050,0.0061,0.0061,0.6442
120.0000,0.6115,162.9050,0.0061,0.0061,0.6442
121.0000,0.6174,161.1100,0.0061,0.0062,0.6439
122.0000,0.6244,161.1100,0.0061,0.0062,0.6435
