ConfigID,PopSize,MutRate,EliteCount,TestNum,Objective,MaxSP,Runtime
6.0000,20.0000,0.1000,10.0000,3.0000,147.2000,986.0000,30.0218
6.0000,20.0000,0.1000,10.0000,4.0000,143.7700,998.0000,30.0241
6.0000,20.0000,0.1000,10.0000,5.0000,146.6550,998.0000,30.0243
6.0000,20.0000,0.1000,10.0000,6.0000,143.1600,998.0000,30.0286
6.0000,20.0000,0.1000,10.0000,7.0000,149.2450,997.0000,30.0400
6.0000,20.0000,0.1000,10.0000,8.0000,148.3200,1000.0000,30.0308
6.0000,20.0000,0.1000,10.0000,9.0000,146.2600,998.0000,30.0299
6.0000,20.0000,0.1000,10.0000,10.0000,150.9950,998.0000,30.0241
7.0000,20.0000,0.2000,1.0000,1.0000,148.5550,998.0000,30.0245
7.0000,20.0000,0.2000,1.0000,2.0000,146.2250,998.0000,30.0293
7.0000,20.0000,0.2000,1.0000,3.0000,148.8150,998.0000,30.0239
7.0000,20.0000,0.2000,1.0000,4.0000,150.2750,998.0000,30.0214
7.0000,20.0000,0.2000,1.0000,5.0000,149.0600,989.0000,30.0223
7.0000,20.0000,0.2000,1.0000,6.0000,143.2950,998.0000,30.0228
7.0000,20.0000,0.2000,1.0000,7.0000,146.9850,992.0000,30.0250
7.0000,20.0000,0.2000,1.0000,8.0000,146.4350,1000.0000,30.0281
7.0000,20.0000,0.2000,1.0000,9.0000,146.4100,998.0000,30.0258
7.0000,20.0000,0.2000,1.0000,10.0000,146.1300,998.0000,30.0318
8.0000,20.0000,0.2000,5.0000,1.0000,144.4900,997.0000,30.0264
8.0000,20.0000,0.2000,5.0000,2.0000,146.6750,1000.0000,30.0323
8.0000,20.0000,0.2000,5.0000,3.0000,150.0400,998.0000,30.0312
8.0000,20.0000,0.2000,5.0000,4.0000,146.7500,997.0000,30.0275
8.0000,20.0000,0.2000,5.0000,5.0000,145.4900,994.0000,30.0225
8.0000,20.0000,0.2000,5.0000,6.0000,145.0400,997.0000,30.0283
8.0000,20.0000,0.2000,5.0000,7.0000,146.9100,992.0000,30.0225
8.0000,20.0000,0.2000,5.0000,8.0000,144.8750,994.0000,30.0312
8.0000,20.0000,0.2000,5.0000,9.0000,149.9050,1000.0000,30.0238
8.0000,20.0000,0.2000,5.0000,10.0000,148.9850,980.0000,30.0299
9.0000,20.0000,0.2000,10.0000,1.0000,146.0300,980.0000,30.0293
9.0000,20.0000,0.2000,10.0000,2.0000,144.8750,994.0000,30.0314
9.0000,20.0000,0.2000,10.0000,3.0000,146.0900,998.0000,30.0313
9.0000,20.0000,0.2000,10.0000,4.0000,147.4850,992.0000,30.0287
9.0000,20.0000,0.2000,10.0000,5.0000,144.5700,1000.0000,30.0410
9.0000,20.0000,0.2000,10.0000,6.0000,143.1600,998.0000,30.0232
9.0000,20.0000,0.2000,10.0000,7.0000,150.2900,996.0000,30.0313
9.0000,20.0000,0.2000,10.0000,8.0000,147.4800,998.0000,30.0307
9.0000,20.0000,0.2000,10.0000,9.0000,144.4900,997.0000,30.0268
9.0000,20.0000,0.2000,10.0000,10.0000,147.1750,992.0000,30.0292
10.0000,20.0000,0.3000,1.0000,1.0000,147.1050,992.0000,30.0244
10.0000,20.0000,0.3000,1.0000,2.0000,143.1600,998.0000,30.0292
10.0000,20.0000,0.3000,1.0000,3.0000,147.5450,997.0000,30.0233
10.0000,20.0000,0.3000,1.0000,4.0000,143.4050,1000.0000,30.0289
10.0000,20.0000,0.3000,1.0000,5.0000,147.1050,992.0000,30.0261
10.0000,20.0000,0.3000,1.0000,6.0000,150.1400,994.0000,30.0290
10.0000,20.0000,0.3000,1.0000,7.0000,148.5550,998.0000,30.0287
10.0000,20.0000,0.3000,1.0000,8.0000,146.1300,998.0000,30.0241
10.0000,20.0000,0.3000,1.0000,9.0000,150.1950,996.0000,30.0245
10.0000,20.0000,0.3000,1.0000,10.0000,147.4850,992.0000,30.0305
11.0000,20.0000,0.3000,5.0000,1.0000,148.5550,998.0000,30.0252
11.0000,20.0000,0.3000,5.0000,2.0000,147.5500,995.0000,30.0249
11.0000,20.0000,0.3000,5.0000,3.0000,149.8050,1000.0000,30.0291
11.0000,20.0000,0.3000,5.0000,4.0000,150.7050,1000.0000,30.0303
11.0000,20.0000,0.3000,5.0000,5.0000,147.1050,992.0000,30.0327
11.0000,20.0000,0.3000,5.0000,6.0000,150.0900,998.0000,30.0244
11.0000,20.0000,0.3000,5.0000,7.0000,152.6400,989.0000,30.0287
11.0000,20.0000,0.3000,5.0000,8.0000,152.1300,996.0000,30.0242
11.0000,20.0000,0.3000,5.0000,9.0000,146.1700,998.0000,30.0265
11.0000,20.0000,0.3000,5.0000,10.0000,151.9000,976.0000,30.0270
12.0000,20.0000,0.3000,10.0000,1.0000,144.7450,980.0000,30.0233
12.0000,20.0000,0.3000,10.0000,2.0000,147.8850,998.0000,30.0246
12.0000,20.0000,0.3000,10.0000,3.0000,145.9250,1000.0000,30.0235
12.0000,20.0000,0.3000,10.0000,4.0000,146.7550,998.0000,30.0211
12.0000,20.0000,0.3000,10.0000,5.0000,145.5050,997.0000,30.0269
12.0000,20.0000,0.3000,10.0000,6.0000,146.1750,990.0000,30.0223
12.0000,20.0000,0.3000,10.0000,7.0000,148.9850,980.0000,30.0301
12.0000,20.0000,0.3000,10.0000,8.0000,148.9850,980.0000,30.0278
12.0000,20.0000,0.3000,10.0000,9.0000,143.1600,998.0000,30.0276
12.0000,20.0000,0.3000,10.0000,10.0000,150.1950,996.0000,30.0246
13.0000,50.0000,0.0500,1.0000,1.0000,152.2200,1000.0000,30.0232
13.0000,50.0000,0.0500,1.0000,2.0000,146.8900,998.0000,30.0269
13.0000,50.0000,0.0500,1.0000,3.0000,146.1800,994.0000,30.0575
13.0000,50.0000,0.0500,1.0000,4.0000,151.2500,994.0000,30.0238
13.0000,50.0000,0.0500,1.0000,5.0000,147.2250,997.0000,30.0378
13.0000,50.0000,0.0500,1.0000,6.0000,146.6550,997.0000,30.0449
13.0000,50.0000,0.0500,1.0000,7.0000,147.0400,994.0000,30.0442
13.0000,50.0000,0.0500,1.0000,8.0000,152.3150,1000.0000,30.0224
13.0000,50.0000,0.0500,1.0000,9.0000,150.8000,998.0000,30.0272
13.0000,50.0000,0.0500,1.0000,10.0000,148.7000,999.0000,30.0377
14.0000,50.0000,0.0500,5.0000,1.0000,147.2200,1000.0000,30.0396
14.0000,50.0000,0.0500,5.0000,2.0000,155.8200,992.0000,30.0327
14.0000,50.0000,0.0500,5.0000,3.0000,146.7250,998.0000,30.0267
14.0000,50.0000,0.0500,5.0000,4.0000,148.6700,997.0000,30.0228
14.0000,50.0000,0.0500,5.0000,5.0000,150.9500,998.0000,30.0222
14.0000,50.0000,0.0500,5.0000,6.0000,153.4000,990.0000,30.0440
14.0000,50.0000,0.0500,5.0000,7.0000,153.7050,992.0000,30.0290
14.0000,50.0000,0.0500,5.0000,8.0000,153.6950,1000.0000,30.0303
14.0000,50.0000,0.0500,5.0000,9.0000,144.7800,997.0000,30.0263
14.0000,50.0000,0.0500,5.0000,10.0000,151.2950,989.0000,30.0408
15.0000,50.0000,0.0500,10.0000,1.0000,148.9300,992.0000,30.0359
15.0000,50.0000,0.0500,10.0000,2.0000,150.3050,996.0000,30.0244
15.0000,50.0000,0.0500,10.0000,3.0000,147.6200,998.0000,30.0404
15.0000,50.0000,0.0500,10.0000,4.0000,146.3950,997.0000,30.0321
15.0000,50.0000,0.0500,10.0000,5.0000,147.2500,997.0000,30.0421
15.0000,50.0000,0.0500,10.0000,6.0000,152.8550,992.0000,30.0335
15.0000,50.0000,0.0500,10.0000,7.0000,151.6850,996.0000,30.0425
15.0000,50.0000,0.0500,10.0000,8.0000,155.5150,998.0000,30.0364
15.0000,50.0000,0.0500,10.0000,9.0000,152.3450,996.0000,30.0296
15.0000,50.0000,0.0500,10.0000,10.0000,154.9800,996.0000,30.0282
16.0000,50.0000,0.1000,1.0000,1.0000,145.7000,998.0000,30.0244
16.0000,50.0000,0.1000,1.0000,2.0000,147.6250,998.0000,30.0404
16.0000,50.0000,0.1000,1.0000,3.0000,147.5050,1000.0000,30.0309
16.0000,50.0000,0.1000,1.0000,4.0000,146.7150,998.0000,30.0215
16.0000,50.0000,0.1000,1.0000,5.0000,148.6500,983.0000,30.0349
16.0000,50.0000,0.1000,1.0000,6.0000,143.5550,1000.0000,30.0513
16.0000,50.0000,0.1000,1.0000,7.0000,147.5100,1000.0000,30.0385
16.0000,50.0000,0.1000,1.0000,8.0000,144.7300,997.0000,30.0244
16.0000,50.0000,0.1000,1.0000,9.0000,151.0600,992.0000,30.0345
16.0000,50.0000,0.1000,1.0000,10.0000,145.5450,994.0000,30.0410
17.0000,50.0000,0.1000,5.0000,1.0000,146.2500,998.0000,30.0387
17.0000,50.0000,0.1000,5.0000,2.0000,148.2850,997.0000,30.0361
17.0000,50.0000,0.1000,5.0000,3.0000,148.8200,999.0000,30.0427
17.0000,50.0000,0.1000,5.0000,4.0000,145.5750,994.0000,30.0285
17.0000,50.0000,0.1000,5.0000,5.0000,150.6100,998.0000,30.0385
17.0000,50.0000,0.1000,5.0000,6.0000,143.6350,998.0000,30.0253
17.0000,50.0000,0.1000,5.0000,7.0000,147.5350,998.0000,30.0250
17.0000,50.0000,0.1000,5.0000,8.0000,150.2900,992.0000,30.0376
17.0000,50.0000,0.1000,5.0000,9.0000,144.9500,997.0000,30.0492
17.0000,50.0000,0.1000,5.0000,10.0000,148.9150,995.0000,30.0306
18.0000,50.0000,0.1000,10.0000,1.0000,146.1250,998.0000,30.0437
18.0000,50.0000,0.1000,10.0000,2.0000,146.2250,998.0000,30.0428
18.0000,50.0000,0.1000,10.0000,3.0000,146.7050,997.0000,30.0261
18.0000,50.0000,0.1000,10.0000,4.0000,147.5450,997.0000,30.0401
18.0000,50.0000,0.1000,10.0000,5.0000,146.3200,997.0000,30.0249
18.0000,50.0000,0.1000,10.0000,6.0000,148.1250,990.0000,30.0404
18.0000,50.0000,0.1000,10.0000,7.0000,146.4750,998.0000,30.0352
18.0000,50.0000,0.1000,10.0000,8.0000,146.8000,994.0000,30.0371
18.0000,50.0000,0.1000,10.0000,9.0000,153.3100,980.0000,30.0406
18.0000,50.0000,0.1000,10.0000,10.0000,149.8050,994.0000,30.0317
19.0000,50.0000,0.2000,1.0000,1.0000,143.0850,998.0000,30.0334
19.0000,50.0000,0.2000,1.0000,2.0000,146.7500,997.0000,30.0233
19.0000,50.0000,0.2000,1.0000,3.0000,147.4000,998.0000,30.0296
19.0000,50.0000,0.2000,1.0000,4.0000,148.9850,980.0000,30.0329
19.0000,50.0000,0.2000,1.0000,5.0000,150.2200,999.0000,30.0430
19.0000,50.0000,0.2000,1.0000,6.0000,148.8500,989.0000,30.0339
19.0000,50.0000,0.2000,1.0000,7.0000,150.2750,998.0000,30.0313
19.0000,50.0000,0.2000,1.0000,8.0000,148.5850,998.0000,30.0276
19.0000,50.0000,0.2000,1.0000,9.0000,147.4300,997.0000,30.0303
19.0000,50.0000,0.2000,1.0000,10.0000,143.4050,1000.0000,30.0375
20.0000,50.0000,0.2000,5.0000,1.0000,145.5050,997.0000,30.0242
20.0000,50.0000,0.2000,5.0000,2.0000,146.9600,998.0000,30.0309
20.0000,50.0000,0.2000,5.0000,3.0000,147.1050,992.0000,30.0422
20.0000,50.0000,0.2000,5.0000,4.0000,146.6950,997.0000,30.0294
20.0000,50.0000,0.2000,5.0000,5.0000,148.9200,992.0000,30.0298
20.0000,50.0000,0.2000,5.0000,6.0000,148.3850,998.0000,30.0383
20.0000,50.0000,0.2000,5.0000,7.0000,150.7050,1000.0000,30.0457
20.0000,50.0000,0.2000,5.0000,8.0000,145.3100,994.0000,30.0316
20.0000,50.0000,0.2000,5.0000,9.0000,147.9000,992.0000,30.0402
20.0000,50.0000,0.2000,5.0000,10.0000,146.2250,998.0000,30.0394
21.0000,50.0000,0.2000,10.0000,1.0000,147.4800,998.0000,30.0386
21.0000,50.0000,0.2000,10.0000,2.0000,146.9100,992.0000,30.0363
21.0000,50.0000,0.2000,10.0000,3.0000,146.1300,998.0000,30.0451
21.0000,50.0000,0.2000,10.0000,4.0000,147.1050,992.0000,30.0397
21.0000,50.0000,0.2000,10.0000,5.0000,143.9850,1000.0000,30.0375
21.0000,50.0000,0.2000,10.0000,6.0000,148.5050,998.0000,30.0265
21.0000,50.0000,0.2000,10.0000,7.0000,143.6350,998.0000,30.0429
21.0000,50.0000,0.2000,10.0000,8.0000,145.8550,997.0000,30.0281
21.0000,50.0000,0.2000,10.0000,9.0000,147.1050,992.0000,30.0254
21.0000,50.0000,0.2000,10.0000,10.0000,144.6950,1000.0000,30.0400
22.0000,50.0000,0.3000,1.0000,1.0000,147.8650,998.0000,30.0302
22.0000,50.0000,0.3000,1.0000,2.0000,148.9250,997.0000,30.0327
22.0000,50.0000,0.3000,1.0000,3.0000,147.1750,992.0000,30.0429
22.0000,50.0000,0.3000,1.0000,4.0000,148.6000,998.0000,30.0432
22.0000,50.0000,0.3000,1.0000,5.0000,143.4150,1000.0000,30.0446
22.0000,50.0000,0.3000,1.0000,6.0000,146.1700,998.0000,30.0349
22.0000,50.0000,0.3000,1.0000,7.0000,150.3750,994.0000,30.0247
22.0000,50.0000,0.3000,1.0000,8.0000,151.3400,989.0000,30.0459
22.0000,50.0000,0.3000,1.0000,9.0000,144.7900,997.0000,30.0401
22.0000,50.0000,0.3000,1.0000,10.0000,150.3400,994.0000,30.0417
23.0000,50.0000,0.3000,5.0000,1.0000,149.5650,998.0000,30.0399
23.0000,50.0000,0.3000,5.0000,2.0000,147.4850,992.0000,30.0303
23.0000,50.0000,0.3000,5.0000,3.0000,148.3850,998.0000,30.0313
23.0000,50.0000,0.3000,5.0000,4.0000,143.1600,998.0000,30.0417
23.0000,50.0000,0.3000,5.0000,5.0000,146.1300,998.0000,30.0461
23.0000,50.0000,0.3000,5.0000,6.0000,143.0850,998.0000,30.0248
23.0000,50.0000,0.3000,5.0000,7.0000,145.7000,998.0000,30.0307
23.0000,50.0000,0.3000,5.0000,8.0000,143.1600,998.0000,30.0278
23.0000,50.0000,0.3000,5.0000,9.0000,146.1850,998.0000,30.0334
23.0000,50.0000,0.3000,5.0000,10.0000,148.3550,1000.0000,30.0241
24.0000,50.0000,0.3000,10.0000,1.0000,149.0550,998.0000,30.0450
24.0000,50.0000,0.3000,10.0000,2.0000,143.1600,998.0000,30.0346
24.0000,50.0000,0.3000,10.0000,3.0000,145.7000,998.0000,30.0227
24.0000,50.0000,0.3000,10.0000,4.0000,145.5550,980.0000,30.0414
24.0000,50.0000,0.3000,10.0000,5.0000,146.3750,1000.0000,30.0396
24.0000,50.0000,0.3000,10.0000,6.0000,145.4450,997.0000,30.0305
24.0000,50.0000,0.3000,10.0000,7.0000,144.4400,997.0000,30.0286
24.0000,50.0000,0.3000,10.0000,8.0000,147.6650,992.0000,30.0236
24.0000,50.0000,0.3000,10.0000,9.0000,143.9000,1000.0000,30.0354
24.0000,50.0000,0.3000,10.0000,10.0000,146.4100,998.0000,30.0421
25.0000,100.0000,0.0500,1.0000,1.0000,149.9850,999.0000,30.0298
25.0000,100.0000,0.0500,1.0000,2.0000,146.9700,1000.0000,30.0466
25.0000,100.0000,0.0500,1.0000,3.0000,151.4600,1000.0000,30.0232
25.0000,100.0000,0.0500,1.0000,4.0000,147.9300,1000.0000,30.0729
25.0000,100.0000,0.0500,1.0000,5.0000,154.5050,996.0000,30.0555
25.0000,100.0000,0.0500,1.0000,6.0000,149.4250,996.0000,30.0508
25.0000,100.0000,0.0500,1.0000,7.0000,147.1600,992.0000,30.0403
25.0000,100.0000,0.0500,1.0000,8.0000,149.6350,997.0000,30.0539
25.0000,100.0000,0.0500,1.0000,9.0000,148.7050,998.0000,30.0316
25.0000,100.0000,0.0500,1.0000,10.0000,150.6700,998.0000,30.0453
26.0000,100.0000,0.0500,5.0000,1.0000,153.5300,992.0000,30.0720
26.0000,100.0000,0.0500,5.0000,2.0000,147.5850,997.0000,30.0614
26.0000,100.0000,0.0500,5.0000,3.0000,143.4900,1000.0000,30.0330
26.0000,100.0000,0.0500,5.0000,4.0000,152.4150,998.0000,30.0597
26.0000,100.0000,0.0500,5.0000,5.0000,149.3150,998.0000,30.0464
26.0000,100.0000,0.0500,5.0000,6.0000,151.6450,992.0000,30.0289
26.0000,100.0000,0.0500,5.0000,7.0000,144.5950,1000.0000,30.0309
26.0000,100.0000,0.0500,5.0000,8.0000,152.1350,994.0000,30.0383
26.0000,100.0000,0.0500,5.0000,9.0000,150.9600,998.0000,30.0423
26.0000,100.0000,0.0500,5.0000,10.0000,150.4350,994.0000,30.0559
27.0000,100.0000,0.0500,10.0000,1.0000,150.6950,994.0000,30.0483
27.0000,100.0000,0.0500,10.0000,2.0000,149.3400,997.0000,30.0573
27.0000,100.0000,0.0500,10.0000,3.0000,154.6800,992.0000,30.0394
27.0000,100.0000,0.0500,10.0000,4.0000,148.8600,999.0000,30.0649
27.0000,100.0000,0.0500,10.0000,5.0000,153.0300,990.0000,30.0280
27.0000,100.0000,0.0500,10.0000,6.0000,150.5200,1000.0000,30.0407
27.0000,100.0000,0.0500,10.0000,7.0000,147.7100,998.0000,30.0475
27.0000,100.0000,0.0500,10.0000,8.0000,147.2400,992.0000,30.0326
27.0000,100.0000,0.0500,10.0000,9.0000,149.3400,1000.0000,30.0517
27.0000,100.0000,0.0500,10.0000,10.0000,153.0250,976.0000,30.0297
28.0000,100.0000,0.1000,1.0000,1.0000,147.1750,1000.0000,30.0732
28.0000,100.0000,0.1000,1.0000,2.0000,146.9850,992.0000,30.0379
28.0000,100.0000,0.1000,1.0000,3.0000,149.0300,996.0000,30.0391
28.0000,100.0000,0.1000,1.0000,4.0000,156.3150,992.0000,30.0695
28.0000,100.0000,0.1000,1.0000,5.0000,150.9000,1000.0000,30.0211
28.0000,100.0000,0.1000,1.0000,6.0000,143.1600,998.0000,30.0563
28.0000,100.0000,0.1000,1.0000,7.0000,143.6750,1000.0000,30.0575
28.0000,100.0000,0.1000,1.0000,8.0000,146.1900,980.0000,30.0559
28.0000,100.0000,0.1000,1.0000,9.0000,150.7000,996.0000,30.0494
28.0000,100.0000,0.1000,1.0000,10.0000,152.9150,998.0000,30.0696
29.0000,100.0000,0.1000,5.0000,1.0000,144.9050,997.0000,30.0558
29.0000,100.0000,0.1000,5.0000,2.0000,147.4800,998.0000,30.0719
29.0000,100.0000,0.1000,5.0000,3.0000,148.4300,997.0000,30.0266
29.0000,100.0000,0.1000,5.0000,4.0000,148.3750,992.0000,30.0668
29.0000,100.0000,0.1000,5.0000,5.0000,144.6600,997.0000,30.0680
29.0000,100.0000,0.1000,5.0000,6.0000,147.2500,1000.0000,30.0617
29.0000,100.0000,0.1000,5.0000,7.0000,148.0100,992.0000,30.0660
29.0000,100.0000,0.1000,5.0000,8.0000,147.1850,1000.0000,30.0223
29.0000,100.0000,0.1000,5.0000,9.0000,150.6350,1000.0000,30.0506
29.0000,100.0000,0.1000,5.0000,10.0000,149.0500,989.0000,30.0631
30.0000,100.0000,0.1000,10.0000,1.0000,147.7550,992.0000,30.0632
30.0000,100.0000,0.1000,10.0000,2.0000,152.7900,997.0000,30.0689
30.0000,100.0000,0.1000,10.0000,3.0000,147.1750,992.0000,30.0242
30.0000,100.0000,0.1000,10.0000,4.0000,145.4700,998.0000,30.0732
30.0000,100.0000,0.1000,10.0000,5.0000,146.0650,1000.0000,30.0463
30.0000,100.0000,0.1000,10.0000,6.0000,147.2500,998.0000,30.0364
30.0000,100.0000,0.1000,10.0000,7.0000,149.6950,998.0000,30.0543
30.0000,100.0000,0.1000,10.0000,8.0000,146.7500,997.0000,30.0674
30.0000,100.0000,0.1000,10.0000,9.0000,144.8900,980.0000,30.0405
30.0000,100.0000,0.1000,10.0000,10.0000,145.5050,998.0000,30.0722
31.0000,100.0000,0.2000,1.0000,1.0000,147.4300,997.0000,30.0631
31.0000,100.0000,0.2000,1.0000,2.0000,154.2600,994.0000,30.0345
31.0000,100.0000,0.2000,1.0000,3.0000,145.7850,998.0000,30.0472
31.0000,100.0000,0.2000,1.0000,4.0000,146.6600,997.0000,30.0636
31.0000,100.0000,0.2000,1.0000,5.0000,149.1900,998.0000,30.0536
31.0000,100.0000,0.2000,1.0000,6.0000,148.9900,980.0000,30.0559
31.0000,100.0000,0.2000,1.0000,7.0000,144.4400,997.0000,30.0352
31.0000,100.0000,0.2000,1.0000,8.0000,148.1950,997.0000,30.0487
31.0000,100.0000,0.2000,1.0000,9.0000,148.7000,986.0000,30.0451
31.0000,100.0000,0.2000,1.0000,10.0000,152.9250,952.0000,30.0582
32.0000,100.0000,0.2000,5.0000,1.0000,143.4050,1000.0000,30.0404
32.0000,100.0000,0.2000,5.0000,2.0000,145.7000,998.0000,30.0545
32.0000,100.0000,0.2000,5.0000,3.0000,146.7500,997.0000,30.0630
32.0000,100.0000,0.2000,5.0000,4.0000,146.2600,998.0000,30.0393
32.0000,100.0000,0.2000,5.0000,5.0000,148.4550,998.0000,30.0665
32.0000,100.0000,0.2000,5.0000,6.0000,143.9850,1000.0000,30.0278
32.0000,100.0000,0.2000,5.0000,7.0000,144.8100,998.0000,30.0317
32.0000,100.0000,0.2000,5.0000,8.0000,145.2550,994.0000,30.0300
32.0000,100.0000,0.2000,5.0000,9.0000,144.4400,997.0000,30.0480
32.0000,100.0000,0.2000,5.0000,10.0000,148.5550,998.0000,30.0414
33.0000,100.0000,0.2000,10.0000,1.0000,147.9350,998.0000,30.0768
33.0000,100.0000,0.2000,10.0000,2.0000,146.2250,998.0000,30.0305
33.0000,100.0000,0.2000,10.0000,3.0000,148.9850,980.0000,30.0709
33.0000,100.0000,0.2000,10.0000,4.0000,143.8850,998.0000,30.0225
33.0000,100.0000,0.2000,10.0000,5.0000,144.6000,1000.0000,30.0630
33.0000,100.0000,0.2000,10.0000,6.0000,144.5200,1000.0000,30.0600
33.0000,100.0000,0.2000,10.0000,7.0000,144.8750,994.0000,30.0264
33.0000,100.0000,0.2000,10.0000,8.0000,146.2250,998.0000,30.0245
33.0000,100.0000,0.2000,10.0000,9.0000,151.9000,976.0000,30.0353
33.0000,100.0000,0.2000,10.0000,10.0000,145.3450,980.0000,30.0617
34.0000,100.0000,0.3000,1.0000,1.0000,155.5700,999.0000,30.0294
34.0000,100.0000,0.3000,1.0000,2.0000,162.3450,989.0000,30.0510
34.0000,100.0000,0.3000,1.0000,3.0000,168.2400,998.0000,30.0461
34.0000,100.0000,0.3000,1.0000,4.0000,161.2550,997.0000,30.0663
34.0000,100.0000,0.3000,1.0000,5.0000,161.0450,992.0000,30.0627
34.0000,100.0000,0.3000,1.0000,6.0000,150.5900,997.0000,30.0702
34.0000,100.0000,0.3000,1.0000,7.0000,164.2500,992.0000,30.0633
34.0000,100.0000,0.3000,1.0000,8.0000,162.6250,977.0000,30.0452
34.0000,100.0000,0.3000,1.0000,9.0000,162.5200,980.0000,30.0294
34.0000,100.0000,0.3000,1.0000,10.0000,152.0700,997.0000,30.0590
35.0000,100.0000,0.3000,5.0000,1.0000,144.5200,1000.0000,30.0222
35.0000,100.0000,0.3000,5.0000,2.0000,146.1900,980.0000,30.0327
35.0000,100.0000,0.3000,5.0000,3.0000,146.4750,998.0000,30.0515
35.0000,100.0000,0.3000,5.0000,4.0000,145.4450,997.0000,30.0605
35.0000,100.0000,0.3000,5.0000,5.0000,144.4400,997.0000,30.0503
35.0000,100.0000,0.3000,5.0000,6.0000,148.5550,998.0000,30.0725
