ConfigID,PopSize,MutRate,EliteCount,TestNum,Objective,MaxSP,Runtime
20.0000,50.0000,0.2000,5.0000,1.0000,150.6350,999.0000,30.0774
20.0000,50.0000,0.2000,5.0000,2.0000,145.3050,998.0000,30.0279
20.0000,50.0000,0.2000,5.0000,3.0000,153.8950,998.0000,30.0630
20.0000,50.0000,0.2000,5.0000,4.0000,145.1100,997.0000,30.0256
20.0000,50.0000,0.2000,5.0000,5.0000,149.4900,998.0000,30.0538
21.0000,50.0000,0.2000,10.0000,1.0000,144.4950,997.0000,30.0497
21.0000,50.0000,0.2000,10.0000,2.0000,149.1450,976.0000,30.0542
21.0000,50.0000,0.2000,10.0000,3.0000,151.4650,998.0000,30.0572
21.0000,50.0000,0.2000,10.0000,4.0000,146.5500,998.0000,30.0607
21.0000,50.0000,0.2000,10.0000,5.0000,150.3100,992.0000,30.0566
22.0000,50.0000,0.3000,1.0000,1.0000,146.4650,980.0000,30.0812
22.0000,50.0000,0.3000,1.0000,2.0000,152.9250,992.0000,30.0628
22.0000,50.0000,0.3000,1.0000,3.0000,150.4100,994.0000,30.0346
22.0000,50.0000,0.3000,1.0000,4.0000,145.3000,987.0000,30.0496
22.0000,50.0000,0.3000,1.0000,5.0000,149.8950,992.0000,30.0535
23.0000,50.0000,0.3000,5.0000,1.0000,145.5250,1000.0000,30.0824
23.0000,50.0000,0.3000,5.0000,2.0000,152.8650,998.0000,30.0442
23.0000,50.0000,0.3000,5.0000,3.0000,154.2950,990.0000,30.0676
23.0000,50.0000,0.3000,5.0000,4.0000,143.3350,998.0000,30.0707
23.0000,50.0000,0.3000,5.0000,5.0000,150.1350,998.0000,30.0751
24.0000,50.0000,0.3000,10.0000,1.0000,147.5450,997.0000,30.0470
24.0000,50.0000,0.3000,10.0000,2.0000,145.2450,997.0000,30.0781
24.0000,50.0000,0.3000,10.0000,3.0000,143.5100,998.0000,30.1200
24.0000,50.0000,0.3000,10.0000,4.0000,143.0850,998.0000,30.0575
24.0000,50.0000,0.3000,10.0000,5.0000,146.9450,998.0000,30.0376
25.0000,100.0000,0.0500,1.0000,1.0000,156.3600,992.0000,30.0715
25.0000,100.0000,0.0500,1.0000,2.0000,155.5250,989.0000,30.0727
25.0000,100.0000,0.0500,1.0000,3.0000,160.4900,998.0000,30.0953
25.0000,100.0000,0.0500,1.0000,4.0000,155.7300,988.0000,30.1505
25.0000,100.0000,0.0500,1.0000,5.0000,152.4250,998.0000,30.0761
26.0000,100.0000,0.0500,5.0000,1.0000,159.9450,952.0000,30.1141
26.0000,100.0000,0.0500,5.0000,2.0000,150.9000,998.0000,30.1191
26.0000,100.0000,0.0500,5.0000,3.0000,154.0550,999.0000,30.1067
26.0000,100.0000,0.0500,5.0000,4.0000,150.9650,992.0000,30.0409
26.0000,100.0000,0.0500,5.0000,5.0000,156.9900,959.0000,30.0747
27.0000,100.0000,0.0500,10.0000,1.0000,156.2750,997.0000,30.1006
27.0000,100.0000,0.0500,10.0000,2.0000,153.0350,992.0000,30.0593
27.0000,100.0000,0.0500,10.0000,3.0000,153.4550,980.0000,30.1373
27.0000,100.0000,0.0500,10.0000,4.0000,150.5650,1000.0000,30.1247
27.0000,100.0000,0.0500,10.0000,5.0000,147.1900,998.0000,30.0709
28.0000,100.0000,0.1000,1.0000,1.0000,154.1750,998.0000,30.0261
28.0000,100.0000,0.1000,1.0000,2.0000,158.1950,999.0000,30.1219
28.0000,100.0000,0.1000,1.0000,3.0000,150.1900,997.0000,30.1644
28.0000,100.0000,0.1000,1.0000,4.0000,149.8050,980.0000,30.0723
28.0000,100.0000,0.1000,1.0000,5.0000,153.6200,996.0000,30.1085
29.0000,100.0000,0.1000,5.0000,1.0000,147.3200,978.0000,30.1722
29.0000,100.0000,0.1000,5.0000,2.0000,149.0100,998.0000,30.0872
29.0000,100.0000,0.1000,5.0000,3.0000,151.2700,970.0000,30.1090
29.0000,100.0000,0.1000,5.0000,4.0000,144.8250,1000.0000,30.0654
29.0000,100.0000,0.1000,5.0000,5.0000,152.6350,989.0000,30.1212
30.0000,100.0000,0.1000,10.0000,1.0000,154.1950,1000.0000,30.0272
30.0000,100.0000,0.1000,10.0000,2.0000,144.6500,1000.0000,30.0599
30.0000,100.0000,0.1000,10.0000,3.0000,148.2400,997.0000,30.0523
30.0000,100.0000,0.1000,10.0000,4.0000,154.9500,991.0000,30.1126
30.0000,100.0000,0.1000,10.0000,5.0000,156.3650,992.0000,30.0287
31.0000,100.0000,0.2000,1.0000,1.0000,153.1050,998.0000,30.0623
31.0000,100.0000,0.2000,1.0000,2.0000,154.0100,998.0000,30.0277
31.0000,100.0000,0.2000,1.0000,3.0000,153.1950,989.0000,30.0895
31.0000,100.0000,0.2000,1.0000,4.0000,155.6600,997.0000,30.1008
31.0000,100.0000,0.2000,1.0000,5.0000,148.7850,994.0000,30.0860
32.0000,100.0000,0.2000,5.0000,1.0000,146.6050,998.0000,30.0330
32.0000,100.0000,0.2000,5.0000,2.0000,150.4900,994.0000,30.0310
32.0000,100.0000,0.2000,5.0000,3.0000,147.3350,998.0000,30.0669
32.0000,100.0000,0.2000,5.0000,4.0000,153.7850,998.0000,30.0356
32.0000,100.0000,0.2000,5.0000,5.0000,150.8850,1000.0000,30.0779
33.0000,100.0000,0.2000,10.0000,1.0000,144.5200,1000.0000,30.0411
33.0000,100.0000,0.2000,10.0000,2.0000,145.5450,1000.0000,30.1164
33.0000,100.0000,0.2000,10.0000,3.0000,144.7750,1000.0000,30.1250
33.0000,100.0000,0.2000,10.0000,4.0000,148.2400,992.0000,30.1136
33.0000,100.0000,0.2000,10.0000,5.0000,151.2400,958.0000,30.1221
34.0000,100.0000,0.3000,1.0000,1.0000,162.3700,989.0000,30.0890
34.0000,100.0000,0.3000,1.0000,2.0000,168.4400,998.0000,30.0334
34.0000,100.0000,0.3000,1.0000,3.0000,165.4700,981.0000,30.1443
34.0000,100.0000,0.3000,1.0000,4.0000,158.6350,991.0000,30.0863
34.0000,100.0000,0.3000,1.0000,5.0000,168.1500,997.0000,30.1306
35.0000,100.0000,0.3000,5.0000,1.0000,149.5550,990.0000,30.1181
35.0000,100.0000,0.3000,5.0000,2.0000,149.5450,998.0000,30.1200
35.0000,100.0000,0.3000,5.0000,3.0000,150.6050,999.0000,30.0839
35.0000,100.0000,0.3000,5.0000,4.0000,147.3350,998.0000,30.1101
35.0000,100.0000,0.3000,5.0000,5.0000,143.4050,1000.0000,30.1124
36.0000,100.0000,0.3000,10.0000,1.0000,147.5350,998.0000,30.0506
36.0000,100.0000,0.3000,10.0000,2.0000,150.0500,998.0000,30.1922
36.0000,100.0000,0.3000,10.0000,3.0000,147.4850,992.0000,30.1183
36.0000,100.0000,0.3000,10.0000,4.0000,147.4300,997.0000,30.1352
36.0000,100.0000,0.3000,10.0000,5.0000,150.3450,998.0000,30.0345
37.0000,150.0000,0.0500,1.0000,1.0000,160.1150,994.0000,30.0782
37.0000,150.0000,0.0500,1.0000,2.0000,158.5350,999.0000,30.0513
37.0000,150.0000,0.0500,1.0000,3.0000,153.5200,986.0000,30.0734
37.0000,150.0000,0.0500,1.0000,4.0000,154.0000,976.0000,30.0791
37.0000,150.0000,0.0500,1.0000,5.0000,158.7550,983.0000,30.1040
38.0000,150.0000,0.0500,5.0000,1.0000,152.2100,991.0000,30.0626
38.0000,150.0000,0.0500,5.0000,2.0000,152.5500,994.0000,30.0449
38.0000,150.0000,0.0500,5.0000,3.0000,155.8550,983.0000,30.1798
38.0000,150.0000,0.0500,5.0000,4.0000,146.9150,1000.0000,30.0601
38.0000,150.0000,0.0500,5.0000,5.0000,156.2500,994.0000,30.0703
39.0000,150.0000,0.0500,10.0000,1.0000,150.5500,998.0000,30.1389
39.0000,150.0000,0.0500,10.0000,2.0000,155.9800,998.0000,30.1292
39.0000,150.0000,0.0500,10.0000,3.0000,155.3350,998.0000,30.0465
39.0000,150.0000,0.0500,10.0000,4.0000,152.4050,994.0000,30.1768
39.0000,150.0000,0.0500,10.0000,5.0000,153.5650,989.0000,30.1664
40.0000,150.0000,0.1000,1.0000,1.0000,160.4800,1000.0000,30.1463
40.0000,150.0000,0.1000,1.0000,2.0000,161.6700,998.0000,30.1458
40.0000,150.0000,0.1000,1.0000,3.0000,147.9100,1000.0000,30.1297
40.0000,150.0000,0.1000,1.0000,4.0000,181.4450,971.0000,30.0294
40.0000,150.0000,0.1000,1.0000,5.0000,155.4450,998.0000,30.1620
41.0000,150.0000,0.1000,5.0000,1.0000,151.0750,992.0000,30.1388
41.0000,150.0000,0.1000,5.0000,2.0000,149.1550,998.0000,30.0587
41.0000,150.0000,0.1000,5.0000,3.0000,155.3050,991.0000,30.1665
41.0000,150.0000,0.1000,5.0000,4.0000,151.8200,998.0000,30.1182
41.0000,150.0000,0.1000,5.0000,5.0000,151.1800,991.0000,30.0352
42.0000,150.0000,0.1000,10.0000,1.0000,149.5450,1000.0000,30.0329
42.0000,150.0000,0.1000,10.0000,2.0000,156.4400,992.0000,30.0560
42.0000,150.0000,0.1000,10.0000,3.0000,149.1500,980.0000,30.1497
42.0000,150.0000,0.1000,10.0000,4.0000,150.6650,997.0000,30.0408
42.0000,150.0000,0.1000,10.0000,5.0000,146.9500,980.0000,30.1333
43.0000,150.0000,0.2000,1.0000,1.0000,175.3500,998.0000,30.0780
43.0000,150.0000,0.2000,1.0000,2.0000,171.4950,982.0000,30.0259
43.0000,150.0000,0.2000,1.0000,3.0000,174.3900,999.0000,30.0940
43.0000,150.0000,0.2000,1.0000,4.0000,169.9550,999.0000,30.1502
43.0000,150.0000,0.2000,1.0000,5.0000,180.6300,999.0000,30.0322
44.0000,150.0000,0.2000,5.0000,1.0000,150.3250,998.0000,30.0773
44.0000,150.0000,0.2000,5.0000,2.0000,151.2750,998.0000,30.0398
44.0000,150.0000,0.2000,5.0000,3.0000,146.1800,997.0000,30.1552
44.0000,150.0000,0.2000,5.0000,4.0000,147.7150,997.0000,30.1716
44.0000,150.0000,0.2000,5.0000,5.0000,149.4750,989.0000,30.2832
45.0000,150.0000,0.2000,10.0000,1.0000,150.4800,996.0000,30.1751
45.0000,150.0000,0.2000,10.0000,2.0000,147.9250,977.0000,30.1283
45.0000,150.0000,0.2000,10.0000,3.0000,148.3600,998.0000,30.1642
45.0000,150.0000,0.2000,10.0000,4.0000,150.3750,997.0000,30.1034
45.0000,150.0000,0.2000,10.0000,5.0000,154.2000,980.0000,30.0285
46.0000,150.0000,0.3000,1.0000,1.0000,181.1900,977.0000,30.1589
46.0000,150.0000,0.3000,1.0000,2.0000,177.1950,992.0000,30.0654
46.0000,150.0000,0.3000,1.0000,3.0000,173.7900,975.0000,30.0389
46.0000,150.0000,0.3000,1.0000,4.0000,191.1100,986.0000,30.1801
46.0000,150.0000,0.3000,1.0000,5.0000,170.7900,986.0000,30.0513
47.0000,150.0000,0.3000,5.0000,1.0000,151.9950,997.0000,30.1138
47.0000,150.0000,0.3000,5.0000,2.0000,151.3700,998.0000,30.1010
47.0000,150.0000,0.3000,5.0000,3.0000,153.0200,998.0000,30.0864
47.0000,150.0000,0.3000,5.0000,4.0000,146.5750,980.0000,30.1518
47.0000,150.0000,0.3000,5.0000,5.0000,148.8950,972.0000,30.1643
48.0000,150.0000,0.3000,10.0000,1.0000,151.1650,998.0000,30.1063
48.0000,150.0000,0.3000,10.0000,2.0000,150.0700,980.0000,30.2286
48.0000,150.0000,0.3000,10.0000,3.0000,146.8050,998.0000,30.1603
48.0000,150.0000,0.3000,10.0000,4.0000,152.6950,994.0000,30.1381
48.0000,150.0000,0.3000,10.0000,5.0000,144.5200,1000.0000,30.1909
