Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0693,197.9600,0.0002,0.0050,0.0133
2.0000,0.1048,183.1150,0.0011,0.0054,0.0156
3.0000,0.1428,183.1150,0.0018,0.0054,0.0117
4.0000,0.1773,183.1150,0.0028,0.0054,0.0147
5.0000,0.2125,183.1150,0.0034,0.0054,0.0200
6.0000,0.2508,183.1150,0.0034,0.0054,0.0276
7.0000,0.2862,183.1150,0.0037,0.0054,0.0300
8.0000,0.3204,183.1150,0.0037,0.0054,0.0348
9.0000,0.3548,173.2650,0.0040,0.0057,0.0427
10.0000,0.3906,173.2650,0.0039,0.0057,0.0448
11.0000,0.4260,173.2650,0.0041,0.0057,0.0489
12.0000,0.4594,173.2650,0.0039,0.0057,0.0544
13.0000,0.4955,173.2650,0.0042,0.0057,0.0629
14.0000,0.5282,173.2650,0.0042,0.0057,0.0733
15.0000,0.5614,169.7550,0.0043,0.0059,0.0825
16.0000,0.5932,164.8100,0.0045,0.0060,0.0961
17.0000,0.6238,164.8100,0.0044,0.0060,0.1107
18.0000,0.6519,164.8100,0.0050,0.0060,0.1305
19.0000,0.6791,164.4300,0.0049,0.0060,0.1513
20.0000,0.7059,163.2950,0.0049,0.0061,0.1698
21.0000,0.7315,163.2950,0.0053,0.0061,0.1894
22.0000,0.7579,163.2950,0.0053,0.0061,0.2070
23.0000,0.7875,162.3000,0.0050,0.0061,0.2242
24.0000,0.8155,162.3000,0.0053,0.0061,0.2424
25.0000,0.8377,162.3000,0.0055,0.0061,0.2638
26.0000,0.8605,162.3000,0.0059,0.0061,0.2830
27.0000,0.8840,162.3000,0.0054,0.0061,0.2995
28.0000,0.9099,161.3600,0.0054,0.0062,0.3152
29.0000,0.9349,159.9600,0.0055,0.0062,0.3287
30.0000,0.9586,159.5050,0.0056,0.0062,0.3430
31.0000,0.9862,159.5050,0.0055,0.0062,0.3540
32.0000,1.0128,158.0250,0.0054,0.0063,0.3642
33.0000,1.0377,158.0250,0.0057,0.0063,0.3761
34.0000,1.0616,158.0250,0.0058,0.0063,0.3870
35.0000,1.0864,158.0250,0.0058,0.0063,0.3980
36.0000,1.1105,156.9350,0.0058,0.0063,0.4097
37.0000,1.1351,156.9350,0.0055,0.0063,0.4184
38.0000,1.1603,156.9150,0.0059,0.0063,0.4280
39.0000,1.1849,155.1650,0.0055,0.0064,0.4343
40.0000,1.2090,155.1650,0.0057,0.0064,0.4413
41.0000,1.2333,155.1650,0.0055,0.0064,0.4471
42.0000,1.2562,155.1650,0.0057,0.0064,0.4544
43.0000,1.2790,155.1650,0.0060,0.0064,0.4627
44.0000,1.3017,155.1650,0.0057,0.0064,0.4698
45.0000,1.3244,155.1650,0.0056,0.0064,0.4758
46.0000,1.3482,155.1650,0.0058,0.0064,0.4818
47.0000,1.3730,155.1650,0.0058,0.0064,0.4879
48.0000,1.3975,155.1650,0.0057,0.0064,0.4931
49.0000,1.4216,155.1650,0.0055,0.0064,0.4980
50.0000,1.4456,152.1800,0.0060,0.0065,0.5042
51.0000,1.4712,152.1800,0.0057,0.0065,0.5090
52.0000,1.4949,152.1800,0.0057,0.0065,0.5145
53.0000,1.5189,151.6800,0.0058,0.0065,0.5195
54.0000,1.5428,151.6800,0.0060,0.0065,0.5242
55.0000,1.5670,151.6800,0.0061,0.0065,0.5283
