Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0764,206.9100,0.0002,0.0048,0.0167
2.0000,0.1137,206.9100,0.0010,0.0048,0.0200
3.0000,0.1494,206.9100,0.0017,0.0048,0.0267
4.0000,0.1837,206.9100,0.0024,0.0048,0.0307
5.0000,0.2172,203.9700,0.0030,0.0049,0.0378
6.0000,0.2512,196.9100,0.0036,0.0051,0.0390
7.0000,0.2858,196.9100,0.0036,0.0051,0.0408
8.0000,0.3195,192.9950,0.0038,0.0052,0.0496
9.0000,0.3544,192.9950,0.0036,0.0052,0.0553
10.0000,0.3884,190.4150,0.0040,0.0052,0.0624
11.0000,0.4218,185.6250,0.0036,0.0054,0.0650
12.0000,0.4601,185.6250,0.0040,0.0054,0.0728
13.0000,0.4928,185.6250,0.0037,0.0054,0.0805
14.0000,0.5274,183.8350,0.0041,0.0054,0.0827
15.0000,0.5600,182.0150,0.0042,0.0055,0.0875
16.0000,0.5944,182.0150,0.0041,0.0055,0.0898
17.0000,0.6271,182.0150,0.0042,0.0055,0.0959
18.0000,0.6591,179.5100,0.0041,0.0055,0.0972
19.0000,0.6926,179.5100,0.0042,0.0055,0.0977
20.0000,0.7240,179.5100,0.0043,0.0055,0.1025
21.0000,0.7562,179.5100,0.0045,0.0055,0.1067
22.0000,0.7873,179.5100,0.0043,0.0055,0.1136
23.0000,0.8195,178.7950,0.0043,0.0056,0.1181
24.0000,0.8519,172.8950,0.0042,0.0058,0.1256
25.0000,0.8840,166.1350,0.0043,0.0060,0.1313
26.0000,0.9135,166.1350,0.0046,0.0060,0.1425
27.0000,0.9426,166.1350,0.0045,0.0060,0.1529
28.0000,0.9699,166.1350,0.0045,0.0060,0.1653
29.0000,0.9960,166.1350,0.0047,0.0060,0.1796
30.0000,1.0213,165.6800,0.0050,0.0060,0.1942
31.0000,1.0479,163.1400,0.0050,0.0061,0.2075
32.0000,1.0726,163.1400,0.0052,0.0061,0.2204
33.0000,1.0982,161.3800,0.0050,0.0062,0.2325
34.0000,1.1231,161.3800,0.0052,0.0062,0.2459
35.0000,1.1491,159.4600,0.0052,0.0062,0.2572
36.0000,1.1735,159.4600,0.0052,0.0062,0.2690
37.0000,1.2006,159.4600,0.0050,0.0062,0.2775
38.0000,1.2251,159.4600,0.0053,0.0062,0.2884
39.0000,1.2505,159.0050,0.0053,0.0062,0.2982
40.0000,1.2756,159.0050,0.0054,0.0062,0.3075
41.0000,1.3018,156.5300,0.0051,0.0063,0.3154
42.0000,1.3282,156.3300,0.0054,0.0064,0.3234
43.0000,1.3555,156.0750,0.0050,0.0064,0.3289
44.0000,1.3811,155.8200,0.0054,0.0064,0.3366
45.0000,1.4059,155.6200,0.0056,0.0064,0.3436
46.0000,1.4355,153.0100,0.0054,0.0065,0.3499
47.0000,1.4601,153.0100,0.0056,0.0065,0.3572
48.0000,1.4849,153.0100,0.0057,0.0065,0.3641
49.0000,1.5075,152.3250,0.0057,0.0065,0.3727
50.0000,1.5323,152.3250,0.0055,0.0065,0.3787
51.0000,1.5577,152.3250,0.0054,0.0065,0.3845
52.0000,1.5822,152.3250,0.0056,0.0065,0.3909
53.0000,1.6053,152.3250,0.0056,0.0065,0.3977
54.0000,1.6294,152.3250,0.0055,0.0065,0.4029
55.0000,1.6535,152.3250,0.0056,0.0065,0.4087
56.0000,1.6791,152.2600,0.0058,0.0065,0.4145
57.0000,1.7032,152.2600,0.0059,0.0065,0.4209
58.0000,1.7284,152.2600,0.0056,0.0065,0.4261
59.0000,1.7523,152.2600,0.0062,0.0065,0.4326
60.0000,1.7777,151.7900,0.0058,0.0065,0.4383
61.0000,1.8005,151.7900,0.0058,0.0065,0.4439
62.0000,1.8221,151.7900,0.0061,0.0065,0.4502
63.0000,1.8456,151.7900,0.0057,0.0065,0.4548
64.0000,1.8676,151.7900,0.0060,0.0065,0.4603
65.0000,1.8898,151.7900,0.0058,0.0065,0.4653
66.0000,1.9108,151.7900,0.0060,0.0065,0.4709
67.0000,1.9407,151.7900,0.0060,0.0065,0.4759
68.0000,1.9715,151.7900,0.0063,0.0065,0.4815
69.0000,1.9955,151.7900,0.0064,0.0065,0.4869
70.0000,2.0225,151.7900,0.0060,0.0065,0.4914
71.0000,2.0516,151.7900,0.0058,0.0065,0.4955
72.0000,2.0754,151.5900,0.0060,0.0066,0.4999
73.0000,2.1009,151.5900,0.0058,0.0066,0.5028
74.0000,2.1239,150.7850,0.0060,0.0066,0.5067
75.0000,2.1482,150.7850,0.0059,0.0066,0.5101
76.0000,2.1732,150.7850,0.0060,0.0066,0.5134
77.0000,2.1980,150.7850,0.0061,0.0066,0.5168
78.0000,2.2240,148.9000,0.0059,0.0067,0.5199
79.0000,2.2476,148.9000,0.0063,0.0067,0.5235
80.0000,2.2695,148.9000,0.0065,0.0067,0.5274
81.0000,2.2910,148.9000,0.0062,0.0067,0.5315
82.0000,2.3158,148.0950,0.0059,0.0067,0.5342
83.0000,2.3423,148.0950,0.0059,0.0067,0.5367
84.0000,2.3656,148.0950,0.0061,0.0067,0.5399
85.0000,2.3905,148.0950,0.0060,0.0067,0.5429
86.0000,2.4161,148.0950,0.0063,0.0067,0.5464
87.0000,2.4472,148.0950,0.0061,0.0067,0.5491
88.0000,2.4727,148.0950,0.0064,0.0067,0.5523
89.0000,2.4962,147.8200,0.0063,0.0067,0.5550
90.0000,2.5198,147.8200,0.0060,0.0067,0.5579
91.0000,2.5463,147.8200,0.0059,0.0067,0.5602
92.0000,2.5684,147.8200,0.0062,0.0067,0.5634
93.0000,2.5938,147.5500,0.0059,0.0067,0.5652
94.0000,2.6178,147.5500,0.0059,0.0067,0.5672
95.0000,2.6410,147.5500,0.0059,0.0067,0.5693
96.0000,2.6639,147.5500,0.0061,0.0067,0.5718
97.0000,2.6870,147.5500,0.0063,0.0067,0.5740
98.0000,2.7102,147.5500,0.0062,0.0067,0.5764
99.0000,2.7356,147.5500,0.0061,0.0067,0.5785
100.0000,2.7593,147.5500,0.0064,0.0067,0.5811
101.0000,2.7854,147.5500,0.0061,0.0067,0.5833
102.0000,2.8109,147.5500,0.0063,0.0067,0.5856
103.0000,2.8379,147.2500,0.0059,0.0067,0.5872
104.0000,2.8644,147.2500,0.0062,0.0067,0.5891
105.0000,2.8895,147.2500,0.0062,0.0067,0.5913
106.0000,2.9136,147.2500,0.0060,0.0067,0.5935
107.0000,2.9374,147.2500,0.0063,0.0067,0.5957
108.0000,2.9596,147.2500,0.0063,0.0067,0.5982
109.0000,2.9829,147.2500,0.0062,0.0067,0.6004
110.0000,3.0077,147.2500,0.0060,0.0067,0.6020
111.0000,3.0312,147.0250,0.0061,0.0068,0.6035
112.0000,3.0541,147.0250,0.0061,0.0068,0.6053
113.0000,3.0772,146.9350,0.0062,0.0068,0.6071
114.0000,3.1009,146.9350,0.0060,0.0068,0.6086
115.0000,3.1222,146.9350,0.0063,0.0068,0.6109
116.0000,3.1467,146.9350,0.0058,0.0068,0.6121
117.0000,3.1685,146.9350,0.0063,0.0068,0.6142
118.0000,3.1906,146.9350,0.0062,0.0068,0.6161
119.0000,3.2129,146.9350,0.0065,0.0068,0.6180
120.0000,3.2396,146.9350,0.0062,0.0068,0.6194
121.0000,3.2664,146.9350,0.0063,0.0068,0.6208
122.0000,3.2929,146.9350,0.0061,0.0068,0.6222
123.0000,3.3172,146.5300,0.0066,0.0068,0.6242
124.0000,3.3441,146.5300,0.0061,0.0068,0.6253
125.0000,3.3672,146.5300,0.0065,0.0068,0.6273
126.0000,3.3901,146.5300,0.0063,0.0068,0.6288
127.0000,3.4127,146.5300,0.0063,0.0068,0.6304
128.0000,3.4387,146.5300,0.0062,0.0068,0.6318
129.0000,3.4616,146.5300,0.0061,0.0068,0.6331
130.0000,3.4852,146.5300,0.0060,0.0068,0.6344
131.0000,3.5076,146.5300,0.0061,0.0068,0.6358
132.0000,3.5294,146.5300,0.0063,0.0068,0.6374
133.0000,3.5547,146.5300,0.0062,0.0068,0.6382
134.0000,3.5773,146.5300,0.0062,0.0068,0.6395
135.0000,3.6006,146.5300,0.0061,0.0068,0.6407
