Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0679,189.0200,0.0003,0.0053,0.0067
2.0000,0.1041,189.0200,0.0010,0.0053,0.0156
3.0000,0.1384,189.0200,0.0020,0.0053,0.0133
4.0000,0.1709,189.0200,0.0031,0.0053,0.0240
5.0000,0.2047,189.0200,0.0033,0.0053,0.0300
6.0000,0.2364,185.1650,0.0035,0.0054,0.0352
7.0000,0.2679,185.1650,0.0036,0.0054,0.0467
8.0000,0.2999,185.1650,0.0036,0.0054,0.0563
9.0000,0.3306,179.2550,0.0041,0.0055,0.0667
10.0000,0.3611,179.2550,0.0044,0.0055,0.0842
11.0000,0.3878,175.7850,0.0043,0.0057,0.1122
12.0000,0.4138,175.7850,0.0046,0.0057,0.1415
13.0000,0.4416,169.6400,0.0046,0.0059,0.1638
14.0000,0.4695,166.7650,0.0048,0.0060,0.1858
15.0000,0.4980,166.4100,0.0048,0.0060,0.2029
16.0000,0.5245,164.8950,0.0050,0.0060,0.2200
17.0000,0.5516,160.4900,0.0049,0.0062,0.2337
18.0000,0.5779,160.4900,0.0051,0.0062,0.2502
19.0000,0.6038,160.4900,0.0051,0.0062,0.2640
20.0000,0.6305,160.4900,0.0049,0.0062,0.2737
21.0000,0.6565,160.4900,0.0052,0.0062,0.2842
22.0000,0.6854,159.0800,0.0050,0.0062,0.2951
23.0000,0.7108,159.0800,0.0049,0.0062,0.3053
24.0000,0.7339,159.0800,0.0051,0.0062,0.3203
25.0000,0.7566,159.0800,0.0054,0.0062,0.3359
26.0000,0.7793,159.0800,0.0057,0.0062,0.3533
27.0000,0.8016,159.0800,0.0057,0.0062,0.3690
28.0000,0.8225,156.6350,0.0060,0.0063,0.3853
29.0000,0.8453,156.6350,0.0055,0.0063,0.3967
30.0000,0.8669,156.6350,0.0056,0.0063,0.4092
31.0000,0.8880,156.6350,0.0059,0.0063,0.4219
32.0000,0.9111,156.2550,0.0059,0.0064,0.4339
33.0000,0.9325,156.2550,0.0059,0.0064,0.4447
34.0000,0.9534,156.2550,0.0059,0.0064,0.4556
35.0000,0.9748,156.2550,0.0059,0.0064,0.4646
36.0000,0.9965,156.2550,0.0060,0.0064,0.4744
37.0000,1.0218,156.1500,0.0058,0.0064,0.4833
38.0000,1.0433,156.1500,0.0061,0.0064,0.4921
39.0000,1.0667,156.1500,0.0057,0.0064,0.4982
40.0000,1.0886,155.0800,0.0059,0.0064,0.5050
41.0000,1.1102,155.0800,0.0059,0.0064,0.5124
42.0000,1.1323,154.9350,0.0056,0.0064,0.5181
43.0000,1.1553,150.6600,0.0058,0.0066,0.5242
44.0000,1.1773,150.6600,0.0058,0.0066,0.5296
45.0000,1.1988,150.6600,0.0059,0.0066,0.5361
46.0000,1.2209,150.5150,0.0060,0.0066,0.5413
47.0000,1.2436,150.5150,0.0059,0.0066,0.5458
48.0000,1.2670,150.5150,0.0059,0.0066,0.5495
49.0000,1.2896,149.0850,0.0059,0.0067,0.5540
50.0000,1.3119,149.0850,0.0060,0.0067,0.5583
51.0000,1.3345,149.0850,0.0057,0.0067,0.5621
52.0000,1.3572,149.0850,0.0059,0.0067,0.5657
53.0000,1.3819,149.0850,0.0057,0.0067,0.5684
54.0000,1.4052,148.7000,0.0057,0.0067,0.5714
55.0000,1.4276,148.7000,0.0059,0.0067,0.5744
56.0000,1.4545,148.7000,0.0064,0.0067,0.5791
57.0000,1.4863,148.6000,0.0063,0.0067,0.5829
58.0000,1.5152,148.6000,0.0064,0.0067,0.5876
59.0000,1.5370,148.6000,0.0063,0.0067,0.5916
60.0000,1.5583,148.6000,0.0062,0.0067,0.5952
61.0000,1.5807,148.6000,0.0059,0.0067,0.5976
62.0000,1.6044,148.2150,0.0059,0.0067,0.6001
63.0000,1.6265,148.2150,0.0060,0.0067,0.6031
64.0000,1.6481,148.2150,0.0059,0.0067,0.6063
65.0000,1.6715,148.2150,0.0059,0.0067,0.6083
