Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.0683,201.2800,0.0006,0.0049,0.0100
2.0000,0.1022,197.0400,0.0016,0.0050,0.0178
3.0000,0.1361,194.0300,0.0024,0.0051,0.0233
4.0000,0.1705,184.0000,0.0033,0.0054,0.0240
5.0000,0.2020,184.0000,0.0035,0.0054,0.0322
6.0000,0.2331,184.0000,0.0038,0.0054,0.0419
7.0000,0.2640,184.0000,0.0040,0.0054,0.0525
8.0000,0.2959,180.4750,0.0043,0.0055,0.0615
9.0000,0.3283,176.6700,0.0046,0.0056,0.0713
10.0000,0.3590,176.6700,0.0046,0.0056,0.0861
11.0000,0.3898,172.3400,0.0044,0.0058,0.0994
12.0000,0.4194,172.2050,0.0048,0.0058,0.1144
13.0000,0.4482,165.0200,0.0048,0.0060,0.1290
14.0000,0.4775,165.0200,0.0049,0.0060,0.1453
15.0000,0.5069,165.0200,0.0049,0.0060,0.1638
16.0000,0.5347,160.9800,0.0050,0.0062,0.1835
17.0000,0.5604,159.4200,0.0052,0.0062,0.2059
18.0000,0.5850,159.4200,0.0053,0.0062,0.2281
19.0000,0.6097,159.4200,0.0052,0.0062,0.2487
20.0000,0.6337,157.2000,0.0055,0.0063,0.2702
21.0000,0.6553,157.2000,0.0057,0.0063,0.2939
22.0000,0.6777,157.2000,0.0054,0.0063,0.3136
23.0000,0.7041,157.2000,0.0054,0.0063,0.3300
24.0000,0.7269,157.2000,0.0056,0.0063,0.3464
25.0000,0.7493,157.2000,0.0058,0.0063,0.3626
26.0000,0.7710,154.1800,0.0058,0.0064,0.3795
27.0000,0.7948,154.1800,0.0056,0.0064,0.3931
28.0000,0.8174,154.1800,0.0058,0.0064,0.4083
29.0000,0.8404,154.1800,0.0059,0.0064,0.4218
30.0000,0.8636,154.1800,0.0056,0.0064,0.4335
31.0000,0.8868,153.1250,0.0060,0.0065,0.4448
32.0000,0.9087,153.1250,0.0060,0.0065,0.4556
33.0000,0.9318,153.1250,0.0057,0.0065,0.4651
34.0000,0.9607,151.2350,0.0057,0.0066,0.4739
35.0000,0.9883,151.2350,0.0058,0.0066,0.4824
36.0000,1.0143,151.2350,0.0061,0.0066,0.4917
37.0000,1.0559,151.2350,0.0058,0.0066,0.4979
38.0000,1.0852,150.1800,0.0058,0.0066,0.5032
39.0000,1.1099,150.1800,0.0062,0.0066,0.5117
40.0000,1.1370,150.1800,0.0058,0.0066,0.5176
41.0000,1.1631,150.1800,0.0062,0.0066,0.5249
42.0000,1.1866,150.1800,0.0061,0.0066,0.5333
43.0000,1.2114,150.1800,0.0059,0.0066,0.5402
44.0000,1.2368,149.9200,0.0061,0.0066,0.5462
45.0000,1.2617,148.8650,0.0061,0.0067,0.5522
46.0000,1.2856,148.8650,0.0063,0.0067,0.5582
47.0000,1.3106,148.8650,0.0062,0.0067,0.5635
48.0000,1.3360,148.8650,0.0060,0.0067,0.5680
49.0000,1.3609,148.8650,0.0063,0.0067,0.5736
50.0000,1.3880,148.8650,0.0060,0.0067,0.5771
51.0000,1.4121,148.8650,0.0064,0.0067,0.5821
52.0000,1.4350,148.8650,0.0064,0.0067,0.5864
53.0000,1.4585,148.8650,0.0065,0.0067,0.5911
54.0000,1.4821,148.8650,0.0062,0.0067,0.5958
55.0000,1.5044,148.8650,0.0063,0.0067,0.6007
56.0000,1.5284,148.8650,0.0063,0.0067,0.6044
57.0000,1.5515,148.8650,0.0061,0.0067,0.6083
58.0000,1.5744,148.8650,0.0060,0.0067,0.6112
59.0000,1.5960,148.8650,0.0064,0.0067,0.6153
60.0000,1.6190,148.8650,0.0059,0.0067,0.6184
61.0000,1.6400,148.8650,0.0064,0.0067,0.6218
62.0000,1.6611,148.8650,0.0062,0.0067,0.6250
63.0000,1.6818,148.8650,0.0065,0.0067,0.6293
64.0000,1.7054,148.8650,0.0061,0.0067,0.6320
65.0000,1.7267,148.8650,0.0059,0.0067,0.6351
66.0000,1.7486,148.8650,0.0063,0.0067,0.6382
67.0000,1.7707,148.4700,0.0062,0.0067,0.6406
68.0000,1.7920,148.4700,0.0062,0.0067,0.6434
69.0000,1.8137,148.4700,0.0060,0.0067,0.6458
70.0000,1.8364,148.4700,0.0061,0.0067,0.6486
71.0000,1.8596,148.4700,0.0060,0.0067,0.6515
72.0000,1.8842,148.4700,0.0060,0.0067,0.6540
73.0000,1.9100,148.4700,0.0063,0.0067,0.6560
74.0000,1.9367,148.4700,0.0058,0.0067,0.6573
75.0000,1.9615,148.4700,0.0061,0.0067,0.6594
76.0000,1.9859,148.4700,0.0064,0.0067,0.6618
77.0000,2.0098,148.4700,0.0063,0.0067,0.6644
78.0000,2.0342,148.4700,0.0063,0.0067,0.6667
79.0000,2.0582,148.4700,0.0063,0.0067,0.6689
80.0000,2.0803,148.4700,0.0064,0.0067,0.6716
81.0000,2.1031,148.4700,0.0065,0.0067,0.6739
82.0000,2.1258,148.4700,0.0063,0.0067,0.6758
83.0000,2.1487,148.4700,0.0062,0.0067,0.6775
84.0000,2.1728,148.4700,0.0059,0.0067,0.6791
85.0000,2.1946,148.4700,0.0064,0.0067,0.6810
86.0000,2.2156,148.4700,0.0060,0.0067,0.6829
87.0000,2.2382,148.4700,0.0062,0.0067,0.6843
88.0000,2.2593,148.4700,0.0060,0.0067,0.6862
