Generation,Time,BestObjective,AvgFitness,BestFitness,CacheHitRate
1.0000,0.1030,199.5550,0.0005,0.0050,0.0067
2.0000,0.1507,199.3350,0.0012,0.0050,0.0156
3.0000,0.1931,189.0700,0.0020,0.0053,0.0167
4.0000,0.2474,189.0700,0.0029,0.0053,0.0213
5.0000,0.2960,187.5800,0.0033,0.0053,0.0289
6.0000,0.3449,186.1900,0.0036,0.0053,0.0286
7.0000,0.4068,186.1900,0.0038,0.0053,0.0317
8.0000,0.4583,184.9800,0.0035,0.0054,0.0326
9.0000,0.4951,184.9800,0.0038,0.0054,0.0367
10.0000,0.5395,184.9800,0.0038,0.0054,0.0382
11.0000,0.5757,183.4000,0.0036,0.0054,0.0439
12.0000,0.6133,183.4000,0.0037,0.0054,0.0503
13.0000,0.6574,174.5450,0.0037,0.0057,0.0548
14.0000,0.6969,173.3050,0.0038,0.0057,0.0578
15.0000,0.7305,173.3050,0.0039,0.0057,0.0675
16.0000,0.7660,171.6200,0.0041,0.0058,0.0737
17.0000,0.8085,171.6200,0.0044,0.0058,0.0789
18.0000,0.8565,171.6200,0.0042,0.0058,0.0853
19.0000,0.8944,171.6200,0.0042,0.0058,0.0903
20.0000,0.9307,169.8350,0.0041,0.0059,0.0930
21.0000,0.9656,161.0650,0.0042,0.0062,0.0991
22.0000,1.0040,161.0650,0.0043,0.0062,0.1046
23.0000,1.0367,161.0650,0.0044,0.0062,0.1131
24.0000,1.0678,161.0650,0.0049,0.0062,0.1232
25.0000,1.0979,161.0650,0.0047,0.0062,0.1328
26.0000,1.1282,161.0650,0.0049,0.0062,0.1422
27.0000,1.1577,161.0650,0.0048,0.0062,0.1519
28.0000,1.1877,161.0650,0.0048,0.0062,0.1598
29.0000,1.2281,161.0650,0.0049,0.0062,0.1707
30.0000,1.2554,161.0650,0.0051,0.0062,0.1841
31.0000,1.2795,160.9400,0.0055,0.0062,0.1998
32.0000,1.3046,160.7500,0.0057,0.0062,0.2170
33.0000,1.3290,160.7500,0.0056,0.0062,0.2329
34.0000,1.3526,159.1500,0.0057,0.0062,0.2478
35.0000,1.3812,158.3700,0.0056,0.0063,0.2604
36.0000,1.4054,158.3700,0.0056,0.0063,0.2733
37.0000,1.4304,158.3700,0.0056,0.0063,0.2844
38.0000,1.4549,158.3700,0.0057,0.0063,0.2950
39.0000,1.4800,158.0100,0.0057,0.0063,0.3057
40.0000,1.5056,158.0100,0.0055,0.0063,0.3153
41.0000,1.5310,157.2100,0.0057,0.0063,0.3256
42.0000,1.5566,157.2100,0.0060,0.0063,0.3367
43.0000,1.5820,156.8250,0.0057,0.0063,0.3462
44.0000,1.6101,156.8250,0.0057,0.0063,0.3542
45.0000,1.6339,156.8250,0.0058,0.0063,0.3636
46.0000,1.6570,156.8250,0.0057,0.0063,0.3723
47.0000,1.6819,152.2050,0.0057,0.0065,0.3803
48.0000,1.7107,152.2050,0.0058,0.0065,0.3884
49.0000,1.7333,152.2050,0.0058,0.0065,0.3971
50.0000,1.7550,152.2050,0.0059,0.0065,0.4059
51.0000,1.7781,152.2050,0.0059,0.0065,0.4135
52.0000,1.8017,152.2050,0.0059,0.0065,0.4205
53.0000,1.8253,152.2050,0.0059,0.0065,0.4272
54.0000,1.8489,152.2050,0.0059,0.0065,0.4332
